FP1 (channel 1),FP2 (channel 2),time
62.392936643901166,66.21481065036868,1677703378.892577
63.84221007172527,67.46795042018229,1677703378.892586
64.9047279745439,68.33912851581718,1677703378.900588
65.54213857133523,68.79041771028926,1677703378.90061
65.7189072573218,68.78648458735498,1677703378.907578
65.40287189523124,68.29514562290699,1677703378.90761
64.56577218750293,67.28790103207453,1677703378.915791
63.18374508127599,65.74043830010584,1677703378.915811
61.23777844060636,63.633097541113635,1677703378.923191
58.71411562692097,60.95129117923353,1677703378.923201
55.60460415606718,57.68587091943278,1677703378.931206
51.90698224324003,53.83343556579873,1677703378.931222
47.62509779831278,49.39657394726024,1677703378.937789
42.76905528442726,44.384038015966674,1677703378.9378
37.35528679100799,38.81084208165164,1677703378.944767
31.406544685792294,32.698285124116424,1677703378.944785
24.951814284589553,26.073894171704307,1677703378.952827
18.026146096500398,18.971287831065823,1677703378.960973
10.670408349319578,11.429960186169438,1677703378.960989
2.9309616570323227,3.494986434952316,1677703378.967557
-5.140741159654013,-4.783347217897458,1677703378.967609
-13.48862596652219,-13.349985762295494,1677703378.975529
-22.052533712577258,-22.145614934708465,1677703378.975544
-30.768816106456352,-31.107232339063636,1677703378.98338
-39.57098341579667,-40.16877339031433,1677703378.983389
-48.39039639697716,-49.261784459825755,1677703378.989996
-57.15699363865966,-58.31613483282258,1677703378.990023
-65.80004500359645,-67.2607584386959,1677703378.99806
-74.248921390417,-76.02441579700444,1677703378.998091
-82.43387071950747,-84.53646624539593,1677703379.006187
-90.28678988118283,-92.72764028794833,1677703379.006206
-97.74198237407325,-100.53080182859324,1677703379.013192
-104.73689150827782,-107.88169013669828,1677703379.019645
-111.212799349917,-114.71963163019123,1677703379.019658
-117.11548203705395,-120.98821195270793,1677703379.027811
-122.39581269470125,-126.63589935933871,1677703379.027868
-127.010303909379,-131.61661110222613,1677703379.03575
-130.92158257966065,-135.89021531166478,1677703379.035765
-134.0987909243892,-139.4229617873481,1677703379.042773
-136.51790848892819,-142.18783613286607,1677703379.04279
-138.16199112449064,-144.16483276762895,1677703379.050215
-139.02132410756627,-145.34114351583366,1677703379.050232
-139.09348779613956,-145.71125968261137,1677703379.058384
-138.3833354666174,-145.2769867631422,1677703379.058399
-136.90288421987492,-144.0473721710449,1677703379.066384
-134.6711210665083,-142.03854759758852,1677703379.066398
-131.71372748077383,-139.27348880353634,1677703379.072508
-128.06272683124436,-135.78169678185438,1677703379.079991
-123.75606013665228,-131.59880529438374,1677703379.080001
-118.83709654197925,-126.76612076265496,1677703379.088005
-113.35408574869248,-121.33010136780668,1677703379.088075
-107.35956035223121,-115.34178297453077,1677703379.095973
-100.90969662974346,-108.85616012872943,1677703379.095991
-94.06364277432287,-101.93153088006379,1677703379.102583
-86.8828238836734,-94.62881454312198,1677703379.102599
-79.43023317876671,-87.01085173130194,1677703379.110708
-71.76971895162107,-79.14169607489977,1677703379.110719
