FP1 (channel 1),FP2 (channel 2),time
5.476183349827859,8.28462023002068,1678219440.330661
4.931192904270373,7.941347390322389,1678219440.330677
4.3966620005743415,7.601734463121631,1678219440.338702
3.8739164005801134,7.263693346982918,1678219440.338711
3.3636253794730058,6.9244105407797765,1678219440.345877
2.865831303151843,6.580437487463453,1678219440.345903
2.3799897528514666,6.227792735494102,1678219440.354647
1.9050192435718427,5.862073966577139,1678219440.354666
1.4393594506158744,5.4785777955199695,1678219440.361906
0.9810367457850457,5.072425140221137,1678219440.361923
0.5277357529087302,4.6386898884144125,1678219440.367882
0.07687556242917924,4.1725285536321515,1678219440.374967
-0.37431080258386307,3.669308616160185,1678219440.375011
-0.8286951010300416,3.12473328518105,1678219440.38296
-1.2891722025413461,2.534960494916846,1678219440.382981
-1.758579442961377,1.8967140589005185,1678219440.390985
-2.239618376293361,1.2073850505031207,1678219440.391014
-2.7347802293257466,0.4651216520024795,1678219440.397548
-3.246276282203452,-0.3310940841848988,1678219440.397568
-3.7759742974979997,-1.1813838933613827,1678219440.405529
-4.3253420037077905,-2.0849264615764054,1678219440.40554
-4.895398508667824,-3.0399269187244955,1678219440.413496
-5.486674376317648,-4.0436032136834354,1678219440.413512
-6.099180949055019,-5.092189643210454,1678219440.420132
-6.7323893399758115,-6.180957523252231,1678219440.420141
-7.385219357211701,-7.304252709985988,1678219440.427247
-8.056038458888136,-8.455549402776423,1678219440.435282
-8.74267067447885,-9.627519396668745,1678219440.435315
-9.442415269014925,-10.812115702215447,1678219440.443308
-10.1520747731083,-12.000669219274842,1678219440.443324
-10.867991856336944,-13.183996942530017,1678219440.449804
-11.586094386317642,-14.35251999309454,1678219440.449818
-12.301947892681506,-15.496389615511399,1678219440.457708
-13.010814545871888,-16.605619155063447,1678219440.457726
-13.707717666673764,-17.670219938442575,1678219440.465906
-14.38751070487229,-18.680338922782752,1678219440.465925
-15.044949565371208,-19.626395954605698,1678219440.473053
-15.674767118143622,-20.499218491546777,1678219440.473071
-16.27174870491639,-21.290171685441262,1678219440.480489
-16.83080745059457,-21.991281804512134,1678219440.480507
-17.347058200917335,-22.595351083517063,1678219440.487419
-17.815888939226827,-23.096062231768954,1678219440.495479
-18.2330285837847,-23.48807099744077,1678219440.495531
-18.594610131795747,-23.767085379558655,1678219440.502601
-18.897228195971262,-23.929930293246148,1678219440.50262
-19.137990072658134,-23.97459672544641,1678219440.510024
-19.314559585664163,-23.900274663595887,1678219440.510039
-19.425193065166738,-23.70736933443562,1678219440.52098
-19.46876694462149,-23.397500550091088,1678219440.520996
-19.444796588422864,-22.97348521944944,1678219440.527258
-19.353446097186286,-22.439303340466964,1678219440.527272
-19.19552897387406,-21.800048039208633,1678219440.533417
-18.972499670532905,-21.06186046018956,1678219440.53343
-18.686436170144386,-20.231850536234436,1678219440.540616
-18.340013889068455,-19.318004871178477,1678219440.540625
-17.936471310931385,-18.329083152246234,1678219440.547829
-17.479567880832896,-17.27450466821395,1678219440.554841
-16.973534797816914,-16.16422664228554,1678219440.555815
-16.42301944221335,-15.008616193267379,1678219440.562405
-15.83302426143206,-13.818317813886464,1678219440.562419
-15.208841011975972,-12.604118300244084,1678219440.57033
-14.555981315936078,-11.376811081227181,1678219440.570341
-13.880104536339045,-10.147061881511247,1678219440.579848
-13.186944006952995,-8.925277607366759,1678219440.57986
-12.482232668247555,-7.721480272072637,1678219440.586012
-11.771629162095175,-6.545187679018765,1678219440.586029
-11.060645423649692,-5.405302457606475,1678219440.59306
-10.354576780010872,-4.3100109022323965,1678219440.593077
-9.65843552234563,-3.2666929006579375,1678219440.600987
-8.976888861842864,-2.281844057849382,1678219440.601003
-8.314202111160299,-1.361010928025444,1678219440.608167
-7.67418785297103,-0.5087400643944306,1678219440.60818
-7.0601617670709,0.2714586138100982,1678219440.614612
-6.474905688628077,0.9771338505812781,1678219440.622645
-5.920638364011667,1.606900405528241,1678219440.622667
-5.398994258781505,2.1604318664245232,1678219440.6307
-4.91101065647565,2.638439262994992,1678219440.630716
-4.457123168458328,3.0426360181190764,1678219440.638666
-4.0371696559734245,3.3756899561352434,1678219440.638693
-3.6504024473715107,3.6411632574586847,1678219440.646746
-3.295508617903946,3.843441402150278,1678219440.646758
-2.9706379881242397,3.987652280567281,1678219440.65471
-2.6734383913575153,4.079576765255606,1678219440.654719
-2.4010976623597444,4.1255521335948835,1678219440.662677
-2.150391709548113,4.132369804487017,1678219440.662698
-1.9177379532738692,4.107168904016524,1678219440.668888
-1.6992533436146209,4.057327204259915,1678219440.668904
-1.4908161140064844,3.9903509863534556,1678219440.675062
-1.2881303824613533,3.9137653639263257,1678219440.682952
-1.0867926806731982,3.8350065667511855,1678219440.682965
-0.8823594733605903,3.761317627922261,1678219440.690957
-0.6704147258632499,3.699648842273934,1678219440.690971
-0.4466365872397229,3.656564270575893,1678219440.697425
-0.20686227862218134,3.638155454978083,1678219440.697438
0.0528496881117503,3.6499633881141036,1678219440.70535
0.3361607888721772,3.6969096432482913,1678219440.705369
0.6463980319487843,3.7832374280378542,1678219440.713572
0.9865044686262286,3.9124631721357463,1678219440.71359
1.3589952918543773,4.087339101295314,1678219440.720545
1.7659200593247963,4.309827090184835,1678219440.720558
2.2088314852750144,4.581083925091904,1678219440.733726
2.688761148430263,4.90145794835526,1678219440.733741
3.206202363211689,5.270496900881712,1678219440.739848
3.7611003592218033,5.686966629551254,1678219440.745968
4.352849811586034,6.1488801846064165,1678219440.745994
4.980299663475206,6.6535367000212,1678219440.752206
5.641765083493877,7.197569328925959,1678219440.752219
6.335046305953531,7.777001397803924,1678219440.759352
7.057454012622654,8.387309848538223,1678219440.759367
7.805840831511471,9.023494957421665,1678219440.765922
8.576638452637207,9.68015525566789,1678219440.765933
9.365899793421026,10.35156652727954,1678219440.774306
10.169345588143058,11.031763727612196,1678219440.774316
10.982414727332833,11.71462464967935,1678219440.780436
11.800317634555531,12.393954165021183,1678219440.780455
12.618091940076548,13.063567881455194,1678219440.788446
13.430659693507371,13.71737409069716,1678219440.788462
14.232885350769445,14.349452923967457,1678219440.795492
15.019633774434432,14.954131692397464,1678219440.802548
15.785827500450276,15.526055460292811,1678219440.802557
16.526502548055888,16.060251981929735,1678219440.810024
17.236862082816806,16.552190225276103,1678219440.810045
17.91232728456147,16.9978318074576,1678219440.818614
18.54858482184174,17.393674775467264,1678219440.81863
19.141630391568178,17.736789280013696,1678219440.827542
19.68780784578376,18.02484480894432,1678219440.827568
20.183843496171594,18.256128767762373,1678219440.834614
20.626875259817044,18.42955631676878,1678219440.834639
21.014476385889147,18.544671495701014,1678219440.840853
21.34467358116653,18.601639785837286,1678219440.84087
21.61595943158512,18.601232374857087,1678219440.848722
21.827299096102116,18.54480249983127,1678219440.848737
21.978131327036383,18.43425434716677,1678219440.855754
22.068363946568944,18.272005083854143,1678219440.855764
22.09836398121797,18.060940680767303,1678219440.86879
22.068942723846003,17.804366264969424,1678219440.875018
21.981336055186862,17.505951803041057,1678219440.875045
21.837180413153966,17.169673970561654,1678219440.881249
21.63848484756383,16.799755103390048,1678219440.881263
21.38759963974131,16.40060015380936,1678219440.887271
21.087182000247342,15.976732588602632,1678219440.887283
20.7401593832956,15.532730166559258,1678219440.894275
20.349690973047096,15.073161519813736,1678219440.894302
19.919127904778858,14.602524437009968,1678219440.900995
19.45197278294719,14.125186706979903,1678219440.901005
18.951839048587097,13.645330330029585,1678219440.910355
18.42241073063287,13.166899840832981,1678219440.910411
17.867403090077985,12.693555413322487,1678219440.916567
17.29052463301877,12.22863133498868,1678219440.916588
16.69544092927623,11.775100346976364,1678219440.922855
16.085740628308002,11.335544248751402,1678219440.930661
15.464904014451434,10.91213106349962,1678219440.930675
14.836274390204117,10.50659895449152,1678219440.940007
14.20303252033349,10.120246975162207,1678219440.940019
13.56817431223473,9.753932628411219,1678219440.946218
12.934491850258745,9.40807610542352,1678219440.946236
12.304557844829647,9.082670972920932,1678219440.954612
11.680713502143222,8.777300981875987,1678219440.954629
11.06505976809923,8.491162581957314,1678219440.961934
10.459451851796048,8.223092645789901,1678219440.961951
9.865496890220864,7.971600836799083,1678219440.969363
9.28455457738707,7.734905995061707,1678219440.969411
8.717740548643102,7.5109758680905845,1678219440.975906
8.16593228458766,7.2975694784704945,1678219440.975916
7.62977727919646,7.092281398138036,1678219440.982919
7.109703203451463,6.892587189989809,1678219440.992222
6.6059297888575506,6.695889281293906,1678219440.992243
6.118482154470114,6.499562549697559,1678219440.998494
5.647205306030031,6.300998930857909,1678219440.998513
5.191779545968837,6.097650396038043,1678219441.005522
4.751736547751775,5.8870696973676955,1678219441.005534
4.326475866522212,5.666948336649792,1678219441.01362
3.9152816794804837,5.4351512792323655,1678219441.013635
3.517339573010827,5.189748006073531,1678219441.021591
3.131753218379207,4.929039573133568,1678219441.021601
2.757560802985704,4.651581426011639,1678219441.028194
2.393751108821362,4.356201797671233,1678219441.028256
2.0392791531593444,4.042015596557449,1678219441.036567
1.6930813278886436,3.708433769849031,1678219441.036589
1.3540899926565866,3.355168200549674,1678219441.043123
1.0212474926182546,2.982232266271835,1678219441.050236
0.6935195837181052,2.5899372507196188,1678219441.050249
0.3699082568101839,2.178884855029512,1678219441.057791
0.049463956460855836,1.7499561044694725,1678219441.057802
-0.26870280897930854,1.3042969859302327,1678219441.067269
-0.5854104723068442,0.8433011827904184,1678219441.067296
-0.9013960398017444,0.3685902959460447,1678219441.073823
-1.2173053723122371,-0.11800804686657893,1678219441.073852
-1.5336841476144651,-0.6144837865770097,1678219441.080486
-1.8509695493349985,-1.1186693296020789,1678219441.080503
-2.169482741330766,-1.6282653532902402,1678219441.088879
-2.4894222000954467,-2.1408671447704513,1678219441.08891
-2.8108579907093385,-2.653991121186223,1678219441.096383
-3.133727083288544,-3.165101207202719,1678219441.096396
-3.457829816075955,-3.67163477721709,1678219441.103426
-3.7828276175745743,-4.171027903784051,1678219441.103438
-4.108242102867973,-4.66073968930498,1678219441.111515
-4.433455658030589,-5.138275493975841,1678219441.118549
-4.757713620959519,-5.601208908372603,1678219441.118565
-5.080128156859886,-6.047202352991687,1678219441.126041
-5.399683911938528,-6.4740262187899456,1678219441.12606
-5.715245509710016,-6.879576491644952,1678219441.133212
-6.025566930949239,-7.261890829182214,1678219441.133223
-6.329302791133425,-7.619163080235701,1678219441.140578
-6.6250214987313445,-7.949756255111168,1678219441.140589
-6.91122024456066,-8.252213968738367,1678219441.148717
-7.186341737382951,-8.52527038879198,1678219441.148764
-7.448792564750116,-8.767858727117222,1678219441.156694
-7.69696302171575,-8.97911831560819,1678219441.156712
-7.929248214266996,-9.158400307440255,1678219441.163794
-8.144070210104765,-9.305272041711598,1678219441.163811
-8.339900977570867,-9.419520104618377,1678219441.170398
-8.515285824914788,-9.501152113824824,1678219441.179691
-8.668867027473155,-9.550397245263287,1678219441.179705
-8.799407310383788,-9.567705513779686,1678219441.185904
-8.905812839759648,-9.553745811379365,1678219441.185914
-8.987155366283494,-9.509402699846625,1678219441.192915
-9.042693162309897,-9.43577194868127,1678219441.192941
-9.07189039700952,-9.334154805031726,1678219441.200948
-9.074434603963354,-9.206050979952371,1678219441.200965
-9.050251911881821,-9.05315033514219,1678219441.209136
-8.999519731625973,-8.877323256520937,1678219441.209181
-8.922676621160075,-8.680609705670905,1678219441.216833
-8.820429084062804,-8.465206947335924,1678219441.216844
-8.693755096254351,-8.233455960759198,1678219441.223612
-8.54390419904657,-7.987826554513605,1678219441.223623
-8.372394043794607,-7.730901218413924,1678219441.232168
-8.181003323550827,-7.465357761816088,1678219441.239972
-7.971761079368604,-7.193950804763003,1678219441.239997
-7.746932422407086,-6.9194922066427385,1678219441.247201
-7.509000766857009,-6.644830535861006,1678219441.247218
-7.260646722042731,-6.372829703051149,1678219441.253269
-7.004723843966939,-6.106346899095801,1678219441.253279
-6.744231496185993,-5.848209997260723,1678219441.261166
-6.482285116409731,-5.601194595601171,1678219441.261181
-6.222084227837004,-5.36800089107533,1678219441.268475
-5.966878572260829,-5.151230590100729,1678219441.268507
-5.7199327747758115,-4.95336407127041,1678219441.276023
-5.484489976953562,-4.776738024304334,1678219441.276043
-5.26373489617267,-4.623523794796835,1678219441.283888
-5.060756783053356,-4.495706666735758,1678219441.283908
-4.878512756414593,-4.395066313971971,1678219441.290901
-4.719791995713174,-4.323158647724952,1678219441.297919
-4.587181264520328,-4.2812992797938465,1678219441.297932
-4.4830322253312485,-4.270548810432848,1678219441.306014
-4.409430986082928,-4.291700135929186,1678219441.306024
-4.368170292475564,-4.345267953928785,1678219441.313529
-4.360724747950163,-4.431480624677384,1678219441.313549
-4.38822940545869,-4.55027452382021,1678219441.321676
-4.45146203254557,-4.701290997513094,1678219441.321705
-4.550829304387024,-4.883876003665318,1678219441.33453
-4.686357129017712,-5.097082494519633,1678219441.334571
-4.85768525577486,-5.339675565869761,1678219441.340809
-5.064066262809523,-5.610140367438487,1678219441.34082
-5.304368963179399,-5.9066927377275915,1678219441.346967
-5.577086212384325,-6.22729249545403,1678219441.346977
-5.880347044066043,-6.569659288958229,1678219441.354088
-6.2119330057792235,-6.931290875158875,1678219441.354106
-6.569298514027041,-7.309483671168863,1678219441.360191
-6.949594997867622,-7.701355394990949,1678219441.36642
-7.349698554000645,-8.103869587159224,1678219441.366439
-7.766240793925214,-8.51386178312347,1678219441.373944
-8.195642526026438,-8.92806708688033,1678219441.373954
-8.63414988271461,-9.343148880077088,1678219441.380966
-9.077872475328782,-9.755728387732246,1678219441.380982
-9.522823137651756,-10.16241481195356,1678219441.388384
-9.96495880269762,-10.559835738650266,1678219441.388418
-10.400222046966823,-10.944667519234063,1678219441.396469
-10.82458283157379,-11.313665329630203,1678219441.396487
-11.234079970417712,-11.663692612471607,1678219441.40356
-11.624861861700097,-11.991749614977197,1678219441.403584
-11.993226030347728,-12.295000744534677,1678219441.41158
-12.335657044984572,-12.570800476203388,1678219441.411597
-12.648862393684123,-12.816717560989343,1678219441.418131
-12.9298059274723,-13.030557300575508,1678219441.426067
-13.175738509073867,-13.210381672965559,1678219441.426077
-13.384225536329149,-13.35452711397272,1678219441.433263
-13.55317104468007,-13.461619781421165,1678219441.433272
-13.680838130768075,-13.530588152105155,1678219441.441218
-13.765865479143164,-13.560672825768407,1678219441.441237
-13.807279816004337,-13.551433435440796,1678219441.448602
-13.80450415743852,-13.50275258923945,1678219441.448646
-13.757361764466346,-13.414836795063815,1678219441.456779
-13.666075763012477,-13.288214346363533,1678219441.456791
-13.531264433369941,-13.123730174221478,1678219441.464648
-13.353932220492077,-12.922537698268778,1678219441.464664
-13.135456563183396,-12.686087736333894,1678219441.472674
-12.877570686618023,-12.416114560121153,1678219441.472691
-12.582342548218344,-12.114619211502784,1678219441.479783
-12.252150171380405,-11.783850221063515,1678219441.489642
-11.889653644413222,-11.426281897205913,1678219441.489662
-11.497764102915768,-11.044590380226786,1678219441.495481
-11.079610052170057,-10.641627681095734,1678219441.495499
-10.63850142147942,-10.220393948955447,1678219441.501602
-10.177891774206294,-9.784008234331727,1678219441.501611
-9.701339125029904,-9.335678036364936,1678219441.50897
-9.212465839114325,-8.87866794169664,1678219441.509004
-8.71491810592307,-8.416267679581622,1678219441.517112
-8.212325492829903,-7.951759931942916,1678219441.517128
-7.708261089984976,-7.488388248034498,1678219441.523693
-7.206202757679344,-7.029325420713995,1678219441.523716
-6.709495980354563,-6.57764268466384,1678219441.531553
-6.221318817155125,-6.136280095871566,1678219441.531571
-5.744649417344755,-5.708018445969849,1678219441.538561
-5.282236539939216,-5.295453054383922,1678219441.546681
-4.836573480607545,-4.900969765447182,1678219441.546695
-4.40987576545273,-4.526723456615954,1678219441.553647
-4.004062921034162,-4.1746193376233,1678219441.553656
-3.6207445734141888,-3.846297288940115,1678219441.561242
-3.2612110667215,-3.5431194514452615,1678219441.561259
-2.9264287244891505,-3.266161238039264,1678219441.569833
-2.617039805745942,-3.0162058924725677,1678219441.569873
-2.3333671335456305,-2.793742671413877,1678219441.577722
-2.075423297453432,-2.598968673378381,1678219441.577744
-1.8429242547185458,-2.4317942832946984,1678219441.584
-1.6353070787721538,-2.2918521450348246,1678219441.584011
-1.4517515296917192,-2.1785095170730755,1678219441.592361
-1.2912050507920962,-2.0908838095652333,1678219441.592371
-1.152410729982754,-2.0278610455988044,1678219441.599055
-1.0339377053944998,-1.9881169362583542,1678219441.599066
-0.9342134434104518,-1.9701402096039176,1678219441.605496
-0.8515572749416084,-1.9722577888104778,1678219441.61369
-0.7842145437672242,-1.992661375680778,1678219441.613706
-0.7303907000754118,-2.0294349635976943,1678219441.621713
-0.6882846638806288,-2.080582779730988,1678219441.621725
-0.6561207874520765,-2.144057140862165,1678219441.629535
-0.6321787637221777,-2.2177857013179567,1678219441.629564
-0.6148208590657499,-2.2996975758287594,1678219441.63812
-0.6025158937831209,-2.3877478350912273,1678219441.638131
-0.5938594517300567,-2.4799398976446465,1678219441.647084
-0.587589871161191,-2.5743453783710617,1678219441.647108
-0.5825996510375183,-2.6691210012571065,1678219441.653182
-0.5779419995413458,-2.7625222415130657,1678219441.653199
-0.572832352808038,-2.8529134289732268,1678219441.659266
-0.5666448001223315,-2.9387741198833477,1678219441.659297
-0.5589034650004866,-3.0187016264484905,1678219441.665979
-0.5492690074492235,-3.091409681366282,1678219441.673894
-0.537520528860505,-3.1557233062959993,1678219441.673908
-0.5235332749597164,-3.210570046922865,1678219441.682314
-0.5072526414089894,-3.2549678309382135,1678219441.682331
-0.4886650885134473,-3.2880097967392503,1678219441.688576
-0.46776666348249646,-3.3088465277746244,1678219441.688598
-0.444529908478181,-3.3166662080395892,1678219441.696588
-0.41886999803533564,-3.310673286122707,1678219441.696605
-0.39061099839815366,-3.2900662963926393,1678219441.704606
-0.35945317220917505,-3.254015534509988,1678219441.704618
-0.3249422634715647,-3.2016413187799015,1678219441.712599
-0.28644168882449,-3.1319935874999545,1678219441.712612
-0.24310853137685934,-3.044033584269303,1678219441.72053
-0.19387418252550567,-2.9366183674016026,1678219441.720539
-0.13743040568056641,-2.8084888456758534,1678219441.726756
-0.07222150443076238,-2.6582619905978704,1678219441.734835
0.0035568323457503552,-2.4844278054595392,1678219441.734852
0.09195156289602355,-2.285351544507682,1678219441.740882
0.1952388988297508,-2.0592815726080316,1678219441.740897
0.31590333567328654,-1.8043631384461938,1678219441.748825
0.4566091219853722,-1.518658204456905,1678219441.748845
0.6201643514848797,-1.200171336575154,1678219441.759565
0.8094780359711101,-0.8468815091317554,1678219441.759575
1.027510689779242,-0.4567795276167936,1678219441.765812
1.2772191255178138,-0.027910617673268644,1678219441.765831
1.5614963222667575,0.4415784242080221,1678219441.771772
1.8831073777060785,0.9533882709064905,1678219441.771788
2.244622691349779,1.5090131883192894,1678219441.779479
2.6483496439219945,2.109685263325466,1678219441.779496
3.09626413493814,2.7563178705384885,1678219441.786486
3.5899434140738684,3.449449608028457,1678219441.793502
4.130501689633598,4.189190007172438,1678219441.793513
4.718530017519262,4.975168373475751,1678219441.802501
5.354041965180553,5.806487141396665,1678219441.802511
6.036426506248568,6.681681125114238,1678219441.810544
6.764409532607324,7.598684017480812,1678219441.810564
7.536025271794199,8.554803430281082,1678219441.816591
8.348598769660828,9.546705680104537,1678219441.816603
9.198740442554527,10.570411405920519,1678219441.823656
10.082353521832353,11.621302957701173,1678219441.823673
10.994655008758869,12.69414432163157,1678219441.831683
11.930210532723008,13.783114148624765,1678219441.831704
12.882983263650559,14.881852231635522,1678219441.839711
13.84639677430042,15.983519536789881,1678219441.83972
14.813411483972518,17.080871637267872,1678219441.845772
15.7766140464596,18.16634513129102,1678219441.845786
16.72831877648808,19.232156350961898,1678219441.853355
17.660679945191447,20.270411391886384,1678219441.861686
18.56581352117344,21.273226219531285,1678219441.861708
19.435926694250604,22.23285534234064,1678219441.869302
20.263453298709056,23.14182728903555,1678219441.869317
21.04119305637431,23.993084893516187,1678219441.87725
21.762452391212697,24.780128180516776,1678219441.877262
22.421184430452847,25.497157463571813,1678219441.885221
23.012125705815205,26.139214118565583,1678219441.88523
23.530927005365665,26.70231638539387,1678219441.893378
23.974275804224963,27.18358748081674,1678219441.893394
24.340007722734896,27.581373280608048,1678219441.900465
24.627204524933802,27.895346851149387,1678219441.900484
24.83627627888167,28.12659718149936,1678219441.906669
24.969025453352515,28.27769958774651,1678219441.906686
25.028690921811577,28.35276543235957,1678219441.913551
25.01997008282405,28.357469021657323,1678219441.921646
24.94901758378227,28.299049812929383,1678219441.921659
24.823419449061504,28.186288376754916,1678219441.928591
24.652141760706364,28.029454916413613,1678219441.9286
24.445453415146535,27.840229540823405,1678219441.936121
24.21482287827514,27.63159391520995,1678219441.936137
23.97278927798349,27.417694368977596,1678219441.944212
23.732808601942445,27.21367701656997,1678219441.944233
23.509076202663334,27.03549593741741,1678219441.952258
23.316327244956614,26.89969595777893,1678219441.952271
23.16961715590972,26.823172072391838,1678219441.959385
23.08408454738312,26.822908029037833,1678219441.959399
23.074699468716663,26.915697065947498,1678219441.967282
23.156000205883245,27.117848231887628,1678219441.967292
23.34182216596677,27.444882123409922,1678219441.975225
23.645022666137603,27.911220234935886,1678219441.983362
24.077205678243896,28.529872427359212,1678219441.983378
24.648450758262186,29.312127272448652,1678219441.989537
25.367050509330717,30.267250216992736,1678219441.989552
26.239260983841856,31.402194626614055,1678219441.996431
27.26906942084686,32.721330809698514,1678219441.99644
28.457983637493275,34.22619808318415,1678219442.004566
29.804847246024753,35.915284821431754,1678219442.004592
31.30568465072042,37.78384122568446,1678219442.011525
32.953579492819266,39.82372926464601,1678219442.011535
34.73858985786387,42.02331386774825,1678219442.019315
36.6477031420339,44.36739900440011,1678219442.019344
38.664832996072924,46.837211758964756,1678219442.027091
40.77086023259121,49.4104369178261,1678219442.027108
42.94371900115661,52.061303928448694,1678219442.034291
45.15852891296786,54.7607273788515,1678219442.043683
47.38777314125653,57.47650138864902,1678219442.043694
49.60152184392343,60.17354751009493,1678219442.050212
51.76769956102406,62.81421492068537,1678219442.050221
53.85239454189185,65.35863085994731,1678219442.058253
55.82020726567159,67.76509843479641,1678219442.058271
57.63463474584266,69.99053810350132,1678219442.066296
59.258486565055065,71.99096836129021,1678219442.066312
60.654327982316694,73.72202040447236,1678219442.072871
61.78494490102638,75.13948085792451,1678219442.072887
62.61382499386527,76.19985602579416,1678219442.079479
63.10564885881596,76.86095057952714,1678219442.07949
63.22678473842989,77.08245314218141,1678219442.090276
62.945780079760524,76.82652087367262,1678219442.090295
62.2338430518018,76.05835491701224,1678219442.096413
61.06530707617438,74.74675843811768,1678219442.096431
59.418071469078555,72.86466898705534,1678219442.102331
57.27401144049517,70.38965703041085,1678219442.109082
54.61935095090678,67.3043827546541,1678219442.109101
51.44499228533235,63.597003618570454,1678219442.117205
47.74679666634673,59.26152563658899,1678219442.117215
43.525810787333405,54.29809199949343,1678219442.125024
38.788434798080516,48.71320337771131,1678219442.125035
33.54652800886059,42.5198650961841,1678219442.133053
27.817449386610175,35.73765730773744,1678219442.133062
21.624030786540505,28.392725311021046,1678219442.140175
14.994481781930446,20.517688244881175,1678219442.140192
7.962225910303075,12.151465527376025,1678219442.146751
0.5656691310663685,3.3390215772058065,1678219442.146766
