FP1 (channel 1),FP2 (channel 2),time
-7.863926389427875,8.360763447142839,1678219587.422856
-8.433125595162878,8.032382912642728,1678219587.422867
-8.964316871726442,7.683805278674094,1678219587.430796
-9.450960491948452,7.318044607012894,1678219587.438758
-9.8868061435423,6.938241615399132,1678219587.438774
-10.265986842202112,6.547611453403688,1678219587.445602
-10.58310845334204,6.149391832525989,1678219587.445624
-10.833333405223325,5.746792376865276,1678219587.453543
-11.012457262159291,5.342946016284561,1678219587.453564
-11.116976933079501,4.940863187904879,1678219587.461411
-11.144149416409023,4.543389545213433,1678219587.461422
-11.092040125119578,4.153167798344408,1678219587.46945
-10.959559993807133,3.7726042255911683,1678219587.469466
-10.746490740371772,3.4038403063997147,1678219587.477333
-10.45349783573422,3.0487298314904927,1678219587.477342
-10.082130923256164,2.7088217478980985,1678219587.485527
-9.634811622238447,2.3853488971477947,1678219587.485552
-9.114808844058388,2.079222705025364,1678219587.491708
-8.526201942133515,1.7910337829232486,1678219587.49779
-7.873832204923068,1.5210583049810489,1678219587.497803
-7.163243381610921,1.2692699335238808,1678219587.505671
-6.400612100064718,1.0353569788851105,1678219587.505685
-5.5926691933979855,0.8187443997198202,1678219587.513653
-4.746613092435248,0.6186201773915078,1678219587.513662
-3.870016564300067,0.43396553383730085,1678219587.520333
-2.970728180204257,0.2635884072402949,1678219587.520353
-2.0567699766286154,0.10615955447391134,1678219587.528314
-1.136232832122246,-0.039749385899739885,1678219587.52833
-0.2171711159604712,-0.17562656097547133,1678219587.536272
0.6925018256586557,-0.3029800060925293,1678219587.536291
1.5851157954706705,-0.4232978908476982,1678219587.544264
2.4533419723526655,-0.5380096093944007,1678219587.544275
3.2902857926395717,-0.6484483981953987,1678219587.550423
4.089573124430408,-0.755816136702379,1678219587.559347
4.845428481096645,-0.8611509492292643,1678219587.559359
5.552744146927708,-0.9652981801704048,1678219587.567322
6.207139231832813,-1.0688852603974077,1678219587.567338
6.805007830854037,-1.172300920951747,1678219587.574355
7.343555635288658,-1.2756791419214906,1678219587.574367
7.820824522639345,-1.3788881506097754,1678219587.580625
8.235704839443759,-1.481524704791724,1678219587.580638
8.587935281233523,-1.5829138150860045,1678219587.588509
8.878090464360517,-1.6821139763440833,1678219587.588525
9.107556472154071,-1.777927892614668,1678219587.595579
9.278494839858713,-1.8689185948138498,1678219587.595589
9.393795616194426,-1.9534307658620864,1678219587.603166
9.457020301494278,-2.0296170058626464,1678219587.603183
9.472335610730852,-2.095468690992099,1678219587.610109
9.444439142112818,-2.1488510052147998,1678219587.618176
9.378478146363685,-2.187541654735439,1678219587.618192
9.279962686638786,-2.2092727122238807,1678219587.6262
9.154674552973693,-2.2117749821737926,1678219587.626212
9.008573347210422,-2.1928242311019606,1678219587.634326
8.84770118389456,-2.150288587381871,1678219587.634335
8.678087459414481,-2.0821763859593685,1678219587.642261
8.505655125761061,-1.986683713539939,1678219587.64228
8.336129867175917,-1.8622409004716463,1678219587.65021
8.174953518426777,-1.7075572067570188,1678219587.650227
8.02720298362855,-1.5216629615626107,1678219587.657437
7.897515815857179,-1.3039484382704762,1678219587.657456
7.790023502005765,-1.054198780402482,1678219587.663723
7.708293366391657,-0.7726243373706636,1678219587.663738
7.655279862748077,-0.45988582254062,1678219587.670558
7.633285869822159,-0.11711376896821774,1678219587.670574
7.6439344434020695,0.25407817033421265,1678219587.680667
7.688151309866796,0.6515864514832371,1678219587.687154
7.766158216017258,1.072817685998651,1678219587.687176
7.877477079752199,1.5146957003845491,1678219587.693439
8.020944718819722,1.9736757089491155,1678219587.693459
8.194737773061888,2.44576560044217,1678219587.701159
8.396407281823038,2.926554237939874,1678219587.701175
8.622922234911304,3.411246569882602,1678219587.709178
8.870721284899764,3.8947052497304417,1678219587.70919
9.13577169262154,4.37149836380876,1678219587.717186
9.413634478194403,4.835952773032689,1678219587.717195
9.699534668271395,5.282212485753256,1678219587.725263
9.988435467622764,5.704301397337161,1678219587.725278
10.275115140463164,6.096189658582664,1678219587.733184
10.554245364670065,6.451862870898137,1678219587.733202
10.820469820380037,6.765393252426088,1678219587.739495
11.06848179324307,7.031011876948273,1678219587.745558
11.293099611364605,7.24318105726774,1678219587.745568
11.489338792839147,7.396665927470988,1678219587.753438
11.652479856622957,7.486604274480239,1678219587.753478
11.778130841844222,7.5085736788638675,1678219587.761562
11.862283687759671,7.458655048023153,1678219587.761577
11.901363746431194,7.333491661439193,1678219587.768065
11.892271830583482,7.1303428972481955,1678219587.768086
11.832418337594968,6.84713187140206,1678219587.776063
11.71974913460444,6.4824862942378205,1678219587.77608
11.552763036619968,6.0357719333979345,1678219587.78551
11.330520856580383,5.507118165502718,1678219587.785528
11.052646150829453,4.897435200401505,1678219587.792127
10.719317922761192,4.2084226697049685,1678219587.79214
10.33125567893256,3.442569383999346,1678219587.799133
9.889697353329899,2.6031441789528365,1678219587.807103
9.396370724542601,1.6941778876830267,1678219587.807121
8.853459045425662,0.720436593481322,1678219587.815266
8.263561683805634,-0.31261356847949223,1678219587.815309
7.6296506346223465,-1.398849681213538,1678219587.821306
6.955023807684847,-2.53154290346519,1678219587.821321
6.243256020421306,-3.7034163324547333,1678219587.831294
5.498148631480385,-4.906709200068828,1678219587.831309
4.7236787390525805,-6.133246650984265,1678219587.837419
3.9239488379698666,-7.374514282258999,1678219587.837428
3.103137783027012,-8.621736566649151,1678219587.843572
2.26545384391092,-9.865958236994759,1678219587.843587
1.4150905612996798,-11.098127676935547,1678219587.850972
0.5561860260460179,-12.309181344239608,1678219587.850999
-0.30721389394106685,-13.490128247217438,1678219587.857987
-1.1711879591190222,-14.632133501919219,1678219587.866064
-2.031967285521166,-15.726600017755354,1678219587.866076
-2.885958195072653,-16.76524739134609,1678219587.874001
-3.7297601020282594,-17.740187132143756,1678219587.874033
-4.560178457666524,-18.643993397887705,1678219587.882196
-5.374232879606334,-19.4697684823309,1678219587.882208
-6.16916068931996,-20.211202370897592,1678219587.890009
-6.9424161696882845,-20.86262576088643,1678219587.890034
-7.691665932131049,-21.41905603034771,1678219587.898059
-8.414780848596347,-21.8762357326103,1678219587.89808
-9.109825056479735,-22.230663290349884,1678219587.904299
-9.775042583671782,-22.47961566278994,1678219587.90432
-10.408842166053441,-22.621162860813982,1678219587.911261
-11.0097808408604,-22.654174286148127,1678219587.911276
-11.576546896735715,-22.57831697106431,1678219587.918389
-12.107942745605772,-22.39404589299717,1678219587.918404
-12.60286825364647,-22.102586632835575,1678219587.926371
-13.06030502969722,-21.70591073526101,1678219587.932901
-13.479302120876746,-21.206704213233117,1678219587.932951
-13.85896350836676,-20.60832971550892,1678219587.940859
-14.198437732984626,-19.914782944947362,1678219587.940879
-14.496909911964352,-19.130643975408304,1678219587.9489
-14.75359633703458,-18.261024165524653,1678219587.948916
-14.96774177113542,-17.311509407846255,1678219587.95684
-15.138619488610502,-16.28810048129564,1678219587.956854
-15.26553403301267,-15.197151293154988,1678219587.964843
-15.347826599215065,-14.045305803694417,1678219587.964853
-15.384882883618653,-12.839434421994879,1678219587.972959
-15.376143189019182,-11.586570645632781,1678219587.972982
-15.321114520083665,-10.293848689977544,1678219587.980937
-15.219384362140266,-8.968442815392738,1678219587.980953
-15.070635800661218,-7.617509013294454,1678219587.987124
-14.874663611777848,-6.2481296556531545,1678219587.993305
-14.631390935583088,-4.86726164814062,1678219587.993341
-14.340886133844265,-3.481688555886867,1678219588.001198
-14.003379431895276,-2.097977094020017,1678219588.001211
-13.619278950578805,-0.7224382942198477,1678219588.008341
-13.189185747707397,0.6389064250922714,1678219588.008352
-12.713907509032447,1.980354142044459,1678219588.015817
-12.194470555479283,3.296544209526123,1678219588.01584
-11.632129865673367,4.582476952132407,1678219588.023842
-11.028376849735547,5.833527384594512,1678219588.023864
-10.384944651109878,7.045454128562988,1678219588.031838
-9.703810796928304,8.214403772616114,1678219588.031855
-8.987197063226704,9.336910981123216,1678219588.039824
-8.237566468328769,10.409894710132,1678219588.03984
-7.457617355051956,11.430650931985435,1678219588.046936
-6.650274569242706,12.396842304325313,1678219588.054931
-5.818677787742708,13.306485243136066,1678219588.05498
-4.966167092508415,14.157934873369836,1678219588.06291
-4.096265928603013,14.949868334534086,1678219588.062927
-3.212661621578785,15.681266912687553,1678219588.069162
-2.319183663873491,16.351397455049383,1678219588.069179
-1.4197800098467876,16.959793499533507,1678219588.07902
-0.5184916446588369,17.50623651979387,1678219588.079034
0.38057428689130923,17.990737647765847,1678219588.085303
1.2732724893415206,18.413520191291678,1678219588.085314
2.1554483498888133,18.775003215389802,1678219588.091631
3.022967276191394,19.075786403298316,1678219588.09164
3.871744217125083,19.316636358853334,1678219588.098697
4.697773047872927,19.498474456321976,1678219588.098718
5.497155507949863,19.622366288742676,1678219588.10562
6.266129392001377,19.689512712330487,1678219588.113772
7.001095708109077,19.70124243370848,1678219588.113812
7.698644536485702,19.659006039660408,1678219588.121832
8.355579342410849,19.56437132668431,1678219588.121844
8.968939520584197,19.419019750652318,1678219588.12983
9.536020973276036,19.224743785997912,1678219588.12984
10.054394551249276,18.983444959556206,1678219588.137874
10.521922213928697,18.69713230681737,1678219588.137894
10.936770793229556,18.36792098810078,1678219588.145794
11.297423273376234,17.998030799043732,1678219588.145809
11.602687526519027,17.589784313697066,1678219588.152224
11.851702470605549,17.14560440915996,1678219588.15224
12.043941641437852,16.66801093766264,1678219588.158967
12.179214194850603,16.159616334794165,1678219588.158977
12.257663377235499,15.623119980542016,1678219588.168993
12.279762523024216,15.061301162241369,1678219588.169007
12.246308656095636,14.47701052463498,1678219588.176986
12.158413788319637,13.873159931175648,1678219588.183295
12.017494022573159,13.25271070158582,1678219588.183325
11.825256579602755,12.618660232630504,1678219588.189435
11.583684878150631,11.974027051170307,1678219588.189463
11.295021805943717,11.321834389971249,1678219588.196668
10.961751325642846,10.665092416622409,1678219588.196682
10.586578564869686,10.006779283467324,1678219588.203782
10.17240854320503,9.349821200969325,1678219588.203795
9.722323691830535,8.697071767757668,1678219588.212646
9.23956032351956,8.051290817177197,1678219588.212655
8.727484212218181,7.41512306201663,1678219588.220725
8.189565442726416,6.791076835843001,1678219588.220747
7.6293526921978865,6.181503240744976,1678219588.227706
7.0504471064948575,5.58857601710946,1678219588.227725
6.456475935993276,5.0142724512479075,1678219588.233754
5.85106609730873,4.46035563127339,1678219588.240935
5.2378178296348645,3.9283583507235638,1678219588.240946
4.620278616920863,3.4195689432350505,1678219588.251723
4.001917549877546,2.9350193103920277,1678219588.251736
3.3861003046515843,2.475475379063431,1678219588.257874
2.7760649177527332,2.041430194545704,1678219588.257883
2.1748985392238196,1.633099822138404,1678219588.264137
1.5855153478341266,1.2504221929464632,1678219588.264154
1.0106358129527504,0.8930589903153714,1678219588.271565
0.4527674874006775,0.5604006319855219,1678219588.271587
-0.08581248633623967,0.2515743604425179,1678219588.279684
-0.6030729779457801,-0.03454458930403135,1678219588.279698
-1.0972424065654747,-0.29931881850352493,1678219588.287568
-1.5668200493064182,-0.5443317065522871,1678219588.28758
-2.0105849679377283,-0.7713676237802439,1678219588.294465
-2.4276024146021,-0.982389612271823,1678219588.302603
-2.8172275943575626,-1.1795147687144174,1678219588.302624
-3.179106682273579,-1.3649875971069714,1678219588.310621
-3.513175015714317,-1.5411516294931138,1678219588.310637
-3.8196524081994547,-1.7104196392713311,1678219588.317713
-4.099035559640417,-1.8752427937002194,1678219588.317728
-4.3520875685213705,-2.0380791096437316,1678219588.323877
-4.579824584363527,-2.2013615891400944,1678219588.323887
-4.78349967313819,-2.3674664188491406,1678219588.331809
-4.964584003672466,-2.5386816197289073,1678219588.33182
-5.124745498960385,-2.7171765303796533,1678219588.341726
-5.265825132046812,-2.9049724994120933,1678219588.341745
-5.389811081158405,-3.1039151490598815,1678219588.347891
-5.4988109923668995,-3.3156485542492113,1678219588.347905
-5.595022629638568,-3.541591658715002,1678219588.354136
-5.680703221020119,-3.7829172228334214,1678219588.361473
-5.758137835338419,-4.040533567005808,1678219588.361493
-5.82960714559937,-4.315069340116608,1678219588.368594
-5.89735495277056,-4.606861505284578,1678219588.368608
-5.963555856405954,-4.915946695360921,1678219588.377404
-6.030283466283444,-5.24205604896284,1678219588.377413
-6.09947955163173,-5.584613594853181,1678219588.385482
-6.172924521469645,-5.9427382087886516,1678219588.385504
-6.252209621013373,-6.315249123167682,1678219588.393486
-6.338711215066186,-6.700674926517089,1678219588.393502
-6.433567509926874,-7.09726594765285,1678219588.399872
-6.537658040862974,-7.5030098788000466,1678219588.399889
-6.651586222903687,-7.915650453594918,1678219588.406727
-6.775665229002967,-8.332708960214127,1678219588.406739
-6.909907421962794,-8.751508337334412,1678219588.413617
-7.054017525406944,-9.16919957162146,1678219588.413629
-7.207389675123325,-9.58279009032718,1678219588.420753
-7.369108445853642,-9.98917382162889,1678219588.428381
-7.537953900736253,-10.385162578799868,1678219588.428397
-7.712410661751522,-10.767518412322476,1678219588.436419
-7.8906809503338415,-11.132986566741593,1678219588.436436
-8.0707014984503,-11.478328676439105,1678219588.447884
-8.250164182536277,-11.80035583655533,1678219588.447912
-8.42654018633104,-12.095961191888716,1678219588.454164
-8.597107454446036,-12.362151697604535,1678219588.454177
-8.758981156958301,-12.596078720747284,1678219588.460571
-8.909146846937277,-12.79506717059149,1678219588.46058
-9.044495958019692,-12.956642868438129,1678219588.468372
-9.161863258323184,-13.078557893176363,1678219588.468392
-9.258065850456392,-13.158813667346974,1678219588.475596
-9.329943285404358,-13.195681579093705,1678219588.475614
-9.374398340847721,-13.18772096777256,1678219588.481927
-9.388438002159605,-13.133794334588842,1678219588.488761
-9.369214177007064,-13.033079673918746,1678219588.488775
-9.314063672203938,-12.885079855417532,1678219588.49668
-9.220546964209221,-12.689629021099247,1678219588.496691
-9.086485302384792,-12.446895994791468,1678219588.503712
-8.909995696721948,-12.157384733249057,1678219588.503724
-8.689523359084307,-11.821931878316338,1678219588.511295
-8.42387118892734,-11.441701497466465,1678219588.511325
-8.112225920743988,-11.01817712548139,1678219588.519336
-7.754180580925121,-10.553151242686571,1678219588.519353
-7.3497529360603355,-10.048712344805436,1678219588.527801
-6.89939965266174,-9.507229776001362,1678219588.527813
-6.4040259295695545,-8.931336509949462,1678219588.534436
-5.864990408569297,-8.32391007381676,1678219588.534449
-5.284105215668293,-7.688051816885533,1678219588.542388
-4.663631034674031,-7.027064729355169,1678219588.549494
-4.0062671657953,-6.3444300177900645,1678219588.549513
-3.3151365745339025,-5.643782641989857,1678219588.558485
-2.593765989712884,-4.928886014040027,1678219588.558504
-1.8460611636383752,-4.203606054295669,1678219588.56459
-1.076277461637698,-3.471884791433809,1678219588.564604
-0.2889860020585395,-2.7377136848789507,1678219588.571401
0.510964379262953,-2.005106838274497,1678219588.571411
1.3184890145850805,-1.278074262651702,1678219588.578918
2.1283127649384865,-0.5605953379383023,1678219588.578928
2.935018434019683,0.14340738817371185,1678219588.586989
3.733097769613747,0.8300939338794487,1678219588.587029
4.517004546735486,1.4957320271934593,1678219588.594754
5.281209190801697,2.136721544564295,1678219588.594769
6.020254368074802,2.749618133805102,1678219588.601846
6.728810944892608,3.3311559147113283,1678219588.610021
7.401733697340151,3.8782691529679725,1678219588.610033
8.034116139517241,4.3881128037430654,1678219588.617907
8.62134383185816,4.8580818208683985,1678219588.617932
9.159145531466455,5.2858291259443435,1678219588.626105
9.64364155447414,5.669282129362443,1678219588.626114
10.071388736283792,6.006657692465811,1678219588.632252
10.4394213993821,6.296475417260082,1678219588.63227
10.745287770306367,6.537569147678818,1678219588.639203
10.987081327277048,6.729096564850287,1678219588.639223
11.163466607839803,6.870546758566778,1678219588.647183
11.273699061326605,6.961745658672769,1678219588.647224
11.31763859365497,7.002859213787994,1678219588.654327
11.295756521412159,6.994394211048193,1678219588.654339
11.209135727657802,6.937196639705627,1678219588.660755
11.059463892631502,6.832447513738808,1678219588.660765
10.849019757650982,6.681656084249058,1678219588.668845
10.580652468889786,6.48665039145106,1678219588.67668
10.25775413828022,6.249565128475755,1678219588.676697
9.884225850250138,5.972826814872737,1678219588.683863
9.464437434045845,5.6591363063950935,1678219588.68388
9.003181410634063,5.3114486990367125,1678219588.692792
8.50562160919413,4.932950718933971,1678219588.692803
7.9772370295769015,4.52703572511004,1678219588.70089
7.423761602404075,4.097276488516027,1678219588.700907
6.851120566338396,3.647395947721574,1678219588.708002
6.265364241169094,3.1812361781822305,1678219588.708051
5.672600024523223,2.702725847472027,1678219588.714299
5.078923478151463,2.2158464624008025,1678219588.714319
4.490349395914473,1.7245977447110374,1678219588.722181
3.9127437590522263,1.2329624992521246,1678219588.722199
3.3517574844852853,0.744871361373758,1678219588.729083
2.812762858413065,0.2641678280252779,1678219588.736222
2.300793520201879,-0.20542601097678623,1678219588.736235
1.8204888205889789,-0.6603426194295313,1678219588.743699
1.3760433238999634,-1.097200618101763,1678219588.743713
0.9711621568577267,-1.5128344325019052,1678219588.75172
0.6090228274603735,-1.9043215884046012,1678219588.751733
0.29224404736216236,-2.2690072817865903,1678219588.759637
0.022861991462802794,-2.6045258805244482,1678219588.759653
-0.1976856795440154,-2.9088190530600087,1678219588.767707
-0.36856782245039565,-3.18015026382829,1678219588.767753
-0.4895597487528189,-3.4171154259869008,1678219588.774363
-0.5610351260986787,-3.618649558144384,1678219588.774377
-0.5839499972574999,-3.7840293524656263,1678219588.783678
-0.5598191916602345,-3.912871625704423,1678219588.783692
-0.4906855229198334,-4.0051276912234055,1678219588.790841
-0.37908227863624355,-4.061073757654465,1678219588.797005
-0.22798961414924457,-4.0812975271946055,1678219588.797026
-0.04078555777699892,-4.066681232237147,1678219588.804645
0.1788075803552599,-4.018381411698417,1678219588.80466
0.4267805321825704,-3.9378057866170346,1678219588.811985
0.6988972073370865,-3.826587647020585,1678219588.812001
0.9907566780081764,-3.6865582073932286,1678219588.819161
1.2978560253761986,-3.5197174251673307,1678219588.81917
1.6156530520091796,-3.3282038044740894,1678219588.826601
1.9396278741016224,-3.1142637250653697,1678219588.82663
2.265342434355472,-2.8802208432029706,1678219588.834612
2.588497020299015,-2.628446106964895,1678219588.834625
2.9049829332200905,-2.361328912642898,1678219588.842563
3.2109305286394987,-2.0812499017557697,1678219588.842581
3.502751939042657,-1.7905558599919882,1678219588.849676
3.7771778918083347,-1.4915371306971885,1678219588.857695
4.0312881480497005,-1.1864078971646874,1678219588.857706
4.262535209317644,-0.8772896210427062,1678219588.865641
4.468761066527523,-0.5661978499368122,1678219588.865652
4.648206896635513,-0.25503252725931846,1678219588.873954
4.799515744993379,0.05442814676901236,1678219588.873973
4.921728362390305,0.36053034051369415,1678219588.880087
5.014272492993474,0.6617438271137012,1678219588.880107
5.076946030229061,0.9566580411210978,1678219588.889835
5.109894569713497,1.2439752469379082,1678219588.889879
5.113583989419041,1.5225011865298606,1678219588.8961
5.088768775307747,1.7911336425804816,1678219588.896111
5.036456883907737,2.048849412694912,1678219588.902684
4.957871990231159,2.294690238840873,1678219588.9027
4.854414008854214,2.527748272492142,1678219588.908815
4.727618797046575,2.7471516787203876,1678219588.908824
4.579117951061686,2.95205099083501,1678219588.916652
4.410599589965792,3.1416068204650416,1678219588.924495
4.223770985957732,3.3149795058983282,1678219588.924513
4.020323846658159,3.471321244062898,1678219588.932576
3.801902984341601,3.6097711991202663,1678219588.932595
3.5700790209184463,3.7294540139545447,1678219588.939245
