FP1 (channel 1),FP2 (channel 2),time
0.9933464561754437,0.20354918597825286,1677706088.225208
-0.21716882153967976,-0.6940239432470168,1677706088.225223
-1.366960862857045,-1.5773864521147718,1677706088.233314
-2.4505029940308565,-2.439434993340594,1677706088.233335
-3.4629508101933077,-3.273362615527359,1677706088.241314
-4.4001665046802545,-4.072725242412517,1677706088.241328
-5.258735796611957,-4.831502774301873,1677706088.247971
-6.035977507072027,-5.54415424530973,1677706088.247984
-6.729945909114821,-6.205666551086083,1677706088.256108
-7.339426047797482,-6.811596346065516,1677706088.256117
-7.863922292902338,-7.358104795958283,1677706088.263976
-8.303640448486329,-7.8419849592682604,1677706088.264002
-8.659463799436613,-8.260681660124296,1677706088.270979
-8.932923525465386,-8.61230380272855,1677706088.271001
-9.126163957150075,-8.89562916435796,1677706088.27767
-9.24190318649067,-9.110101788231853,1677706088.277686
-9.283389575850196,-9.255822178842108,1677706088.285609
-9.254354733964469,-9.333530579733345,1677706088.293576
-9.158963545909124,-9.344583686465146,1677706088.293585
-9.00176185550804,-9.290925214881993,1677706088.300199
-8.787622403726024,-9.175050806211818,1677706088.300217
-8.521689625231668,-8.99996780532433,1677706088.308654
-8.209323897718251,-8.769150496187939,1677706088.308673
-7.856045824957539,-8.486491418724489,1677706088.316251
-7.467481115209125,-8.156249423508944,1677706088.316266
-7.049306591841551,-7.782995144815848,1677706088.323295
-6.607197843212121,-7.371554588183476,1677706088.323306
-6.146778984416533,-6.926951535850661,1677706088.330997
-5.673574964915441,-6.454349472115981,1677706088.331011
-5.192966813770177,-5.958993720967837,1677706088.338993
-4.710150168806659,-5.44615447042801,1677706088.339035
-4.230097388038242,-4.92107133223004,1677706088.345981
-3.7575234917038056,-4.3889000521023585,1677706088.352821
-3.2968561319253835,-3.8546619455230617,1677706088.352835
-2.8522097348817423,-3.3231965869256754,1677706088.360553
-2.4273639081580014,-2.799118227613443,1677706088.360568
-2.0257461541922295,-2.28677635980952,1677706088.368564
-1.6504188801132258,-1.7902207821252232,1677706088.368577
-1.304070645346206,-1.313171456118696,1677706088.376494
-0.9890115417246068,-0.8589933754387252,1677706088.376504
-0.7071725570211592,-0.4306765992335124,1677706088.383077
-0.46010873229102245,-0.030821531003042676,1677706088.383086
-0.24900588664462758,0.33837054615618706,1677706088.391205
-0.07469065042111486,0.6751017359744547,1677706088.391223
0.062356480465402896,0.9779767220222809,1677706088.399174
0.1619853797335609,1.2459970760614485,1677706088.399194
0.22435814484326003,1.4785509304317583,1677706088.406106
0.24992891298789058,1.6753983184749832,1677706088.412745
0.23942199057619482,1.8366525369567268,1677706088.41276
0.19380865146590615,1.9627579284529226,1677706088.420971
0.11428295802061415,2.05446451920755,1677706088.420984
0.0022369532141285516,2.112799978632082,1677706088.428991
-0.14076443824077234,2.13903939010382,1677706088.429
-0.3130084760937081,2.1346733388394044,1677706088.435917
-0.5126593324890812,2.1013748312930725,1677706088.435937
-0.7377821973783107,2.040965561788836,1677706088.443825
-0.9863665013613225,1.9553820360807108,1677706088.443841
-1.256348022485535,1.8466420484861228,1677706088.451525
-1.5456296719979146,1.7168119894897689,1677706088.45154
-1.8521007839068158,1.5679754346898875,1677706088.458703
-2.1736547639756223,1.4022034341540994,1677706088.458719
-2.5082049849646224,1.2215268842323657,1677706088.465254
-2.8536988461092028,1.0279113222608665,1677706088.473053
-3.2081299455499206,0.823234439048723,1677706088.473098
-3.5695483443283607,0.6092665552702355,1677706088.481155
-3.9360689292876705,0.38765425661380215,1677706088.481181
-4.305877909467518,0.15990732950450148,1677706088.488325
-4.6772375061037215,-0.0726109148348973,1677706088.48834
-5.04848891992092,-0.3086898945491399,1677706088.495678
-5.418053680872748,-0.5472746099841604,1677706088.495692
-5.784433504707922,-0.7874651683477264,1677706088.5037
-6.1462087976279545,-1.0285131042270066,1677706088.503712
-6.5020359647894015,-1.26981466836845,1677706088.511838
-6.85064369045289,-1.510901302391221,1677706088.511847
-7.190828367175612,-1.7514275586906218,1677706088.518403
-7.521448858581415,-1.9911567621681219,1677706088.51844
-7.841420784931389,-2.2299447431262562,1677706088.525286
-8.149710522972152,-2.467721998270565,1677706088.525302
-8.445329111375782,-2.7044746589057107,1677706088.534829
-8.727326250521948,-2.9402246617992014,1677706088.541383
-8.99478458042645,-3.1750095285788995,1677706088.541392
-9.246814413308481,-3.4088621637633674,1677706088.54801
-9.482549087631297,-3.641791079502554,1677706088.548021
-9.70114109847299,-3.873761446811013,1677706088.555927
-9.90175914482144,-4.104677358565504,1677706088.555936
-10.08358621789142,-4.334365668952891,1677706088.564079
-10.245818835905537,-4.5625617476147164,1677706088.564099
-10.387667510065864,-4.788897454747203,1677706088.571082
-10.508358503806411,-5.012891606269063,1677706088.571097
-10.607136923035535,-5.233943156336029,1677706088.578644
-10.683271149176063,-5.451327278512281,1677706088.578658
-10.736058599663115,-5.664194477432567,1677706088.586675
-10.764832772491227,-5.871572810502631,1677706088.586687
-10.768971502791683,-6.072373244850472,1677706088.593636
-10.74790633069583,-6.2653981191714365,1677706088.600738
-10.701132851373876,-6.449352624163752,1677706088.600748
-10.628221890643067,-6.622859159816549,1677706088.608216
-10.528831323455385,-6.784474373795491,1677706088.608239
-10.4027183284627,-6.932708633480887,1677706088.616284
-10.249751850282554,-7.066047635746405,1677706088.616304
-10.069925022608595,-7.182975814192112,1677706088.624315
-9.863367290462403,-7.282001164089111,1677706088.624328
-9.63035595916741,-7.361681071520754,1677706088.632329
-9.371326891488852,-7.420648705809558,1677706088.632341
-9.086884073207976,-7.457639513903081,1677706088.638804
-8.777807771487295,-7.4715173424577355,1677706088.638813
-8.445061019947753,-7.461299708294697,1677706088.64697
-8.089794179528306,-7.426181740969796,1677706088.646989
-7.713347344932892,-7.365558332529986,1677706088.653026
-7.3172503926722445,-7.279044049113411,1677706088.660536
-6.903220498141345,-7.166490386735732,1677706088.660551
-6.47315698547948,-7.027999989094491,1677706088.668533
-6.029133414661984,-6.863937488074911,1677706088.668564
-5.573386854779898,-6.674936677273679,1677706088.676544
-5.1083043400791714,-6.461903784558582,1677706088.676555
-4.636406555262802,-6.226016670614623,1677706088.683202
-4.160328847933581,-5.968719845643669,1677706088.68321
-3.682799717932326,-5.691715264840439,1677706088.691225
-3.206616984718739,-5.3969489338379795,1677706088.691246
-2.7346218838328227,-5.086593426814492,1677706088.699136
-2.2696713908396675,-4.763026491152019,1677706088.699154
-1.81460911498853,-4.428805982187103,1677706088.706247
-1.3722351441329639,-4.0866414384461525,1677706088.706261
-0.9452752563439643,-3.739362670589872,1677706088.7128
-0.5363499412623167,-3.389885794924243,1677706088.720864
-0.1479436948373333,-3.0411771936616354,1677706088.720873
0.21762493593917315,-2.6962159281170033,1677706088.728873
0.5582320768659758,-2.357955166794797,1677706088.72889
0.8719755411461025,-2.0292832170868427,1677706088.73697
1.157199669315805,-1.7129847664329196,1677706088.736985
1.412517550039426,-1.4117029458300006,1677706088.743378
1.6368302068861915,-1.1279028252243013,1677706088.743393
1.8293423740038461,-0.8638369364780859,1677706088.751384
1.9895745291517755,-0.6215133953564281,1677706088.751394
2.117370905205682,-0.40266715960600297,1677706088.759415
2.2129032601968777,-0.2087349161672661,1677706088.759427
2.2766702502616365,-0.04083403752685849,1677706088.76594
2.309492318485713,0.10025401399196307,1677706088.765949
2.312502084366892,0.21409552359512632,1677706088.773239
2.287130292231673,0.30061136707228076,1677706088.773277
2.2350874511182144,0.36007870279502013,1677706088.781181
2.158341372028867,0.39312743855629784,1677706088.789165
2.0590908797058898,0.4007314837706498,1677706088.789181
1.9397360438552358,0.3841948826670117,1677706088.795833
1.8028453377427893,0.3451330081987752,1677706088.795843
1.6511201890938283,0.2854490779698147,1677706088.803671
1.487357438115374,0.20730633107093022,1677706088.80368
1.3144102592286857,0.11309627694814282,1677706088.811833
1.1351481358838444,0.00540349298948292,1677706088.811852
0.9524165009294264,-0.113032494749358,1677706088.818938
0.7689966679035106,-0.23935766438077027,1677706088.818965
0.5875666809619831,-0.37064566211350597,1677706088.826438
0.41066370282707415,-0.5039410260181905,1677706088.826453
0.2406485411844956,-0.6363028004475307,1677706088.834336
0.07967288464255848,-0.7648478651333366,1677706088.834346
-0.07035021985234206,-0.8867933073842763,1677706088.841384
-0.20777216472975507,-0.9994971812661676,1677706088.84805
-0.331230428149903,-1.100497023818641,1677706088.848058
-0.43966570690747264,-1.1875455347152089,1677706088.85611
-0.5323342445514978,-1.2586428715977807,1677706088.85613
-0.6088151392834938,-1.312065067741068,1677706088.863951
-0.6690124959126442,-1.3463881407169835,1677706088.86399
-0.7131523683065033,-1.3605075292070221,1677706088.871128
-0.7417745219637285,-1.353652568832558,1677706088.871144
-0.7557191291287468,-1.3253957955535902,1677706088.878692
-0.7561085898629762,-1.2756569455005697,1677706088.878702
-0.7443247503247299,-1.2047016017129701,1677706088.886623
-0.7219818629021217,-1.1131345198356628,1677706088.886632
-0.6908957005952618,-1.0018877450795733,1677706088.894638
-0.653049299074333,-0.8722037104545102,1677706088.894653
-0.6105558531981206,-0.725613580275642,1677706088.900709
-0.5656193396575193,-0.5639111721724672,1677706088.908448
-0.5204934731605717,-0.38912285434156785,1677706088.908469
-0.4774396297131571,-0.20347387175431844,1677706088.916313
-0.43868438675352817,-0.009351604759584799,1677706088.916327
-0.4063773360190296,0.19073369455468087,1677706088.924234
-0.3825498210755479,0.39419010918553277,1677706088.924246
-0.36907523760213173,0.5983866030014517,1677706088.93096
-0.3676315111264113,0.8006962847814975,1677706088.930969
-0.3796663344266802,0.9985397620234119,1677706088.939027
-0.40636570586167076,1.1894279568844741,1677706088.939042
-0.4486262611854308,1.3710037658860894,1677706088.946946
-0.507031835781732,1.5410819623958387,1677706088.946961
-0.5818346326262948,1.6976867660039487,1677706088.954124
-0.6729413046414537,1.839086535260341,1677706088.954139
-0.7799041894839502,1.963825079291334,1677706088.96058
-0.901917861272957,2.0707491289736004,1677706088.96859
-1.037821088408116,2.159031558964604,1677706088.968602
-1.1861042105296526,2.2281900072975254,1677706088.976515
-1.3449218718982985,2.2781005987452145,1677706088.976526
-1.5121109740501049,2.309006541028179,1677706088.983707
-1.6852136384886738,2.321521428465322,1677706088.983726
-1.861504901330923,2.3166271551218434,1677706088.991196
-2.038024797065566,2.295666408179137,1677706088.991213
-2.211614428678555,2.26032978142688,1677706088.999135
-2.378955567022917,2.2126376177571028,1677706088.99915
-2.5366132740478884,2.1549167576333104,1677706089.006227
-2.6810810028488996,2.089772437034157,1677706089.006239
-2.808827592859933,2.0200556426597944,1677706089.01382
-2.916345551198229,1.9488262935781662,1677706089.013828
-3.000199991417815,1.87931267632567,1677706089.020838
-3.0570775888806687,1.8148676141194426,1677706089.020856
-3.0838349076831237,1.7589218996568166,1677706089.030262
-3.0775454575784797,1.7149355643569408,1677706089.036781
-3.035544850544789,1.6863475942467445,1677706089.036796
-2.955473445425574,1.6765247334428712,1677706089.043417
-2.835315895226345,1.6887100398037616,1677706089.043428
-2.6734370449286344,1.7259718733385987,1677706089.051412
-2.468613667776779,1.7911540059361648,1677706089.051426
-2.220061574535845,1.886827540558973,1677706089.059395
-1.9274576827908154,2.015245318958682,1677706089.059424
-1.5909566914794266,2.17829947902199,1677706089.06599
-1.2112020689875689,2.3774827959691174,1677706089.066011
-0.789331130691154,2.613854405830038,1677706089.074112
-0.32697405314513045,2.888010465069273,1677706089.074129
0.17375325351894663,3.2000602471999695,1677706089.082143
0.710262416799428,3.5496081161379816,1677706089.082157
1.279511940394292,3.9357417474492933,1677706089.089283
1.878032455305145,4.357026893228377,1677706089.0972
2.5019576504667227,4.811508904933294,1677706089.097208
3.147060573106072,5.296721142044829,1677706089.103649
3.808794914657612,5.8097003039785875,1677706089.103664
4.4823408271266825,6.347008629432753,1677706089.111794
5.162654748344702,6.904762812561598,1677706089.111815
5.844522653621087,7.478669390358947,1677706089.118776
6.522616096867666,8.064066261800596,1677706089.118791
7.191550357297831,8.655969908043014,1677706089.126305
7.845943969163291,9.249127795725087,1677706089.126317
8.480478882475499,9.8380753635684,1677706089.134429
9.089960482948396,10.41719691737306,1677706089.134441
9.669376690051237,10.980789691444757,1677706089.14234
10.213955353491016,11.523130276656214,1677706089.142349
10.719219180915783,12.038542567818137,1677706089.148498
11.181037453240497,12.521466346751362,1677706089.155935
11.595673818670766,12.966525593197813,1677706089.15595
11.959829501984343,13.368595604097445,1677706089.164122
12.270681321494285,13.72286800322145,1677706089.164136
12.52591397175226,14.024912737923756,1677706089.172033
12.72374610467451,14.270736187886024,1677706089.172044
12.862949824440733,14.456834552011903,1677706089.179297
12.942863301128044,14.580241733691633,1677706089.179306
12.963396303358621,14.63857101091882,1677706089.18673
12.925028549897611,14.63004985540603,1677706089.186769
12.82880088266903,14.553547352928941,1677706089.194742
12.676299367510467,14.408593774462346,1677706089.194761
12.469632532551003,14.195391952918426,1677706089.201844
12.211402055725499,13.914820231972204,1677706089.201863
11.904667310980187,13.56842686994522,1677706089.208413
11.552904275549439,13.158415901295694,1677706089.216454
11.159959386713458,12.687624579133503,1677706089.216467
10.729999014184921,12.15949264249383,1677706089.224402
10.267455282333806,11.578023769999211,1677706089.224411
9.776969033597071,10.947739695165279,1677706089.230993
9.263330769552374,10.273627566156707,1677706089.23101
8.731420438369282,9.56108123255193,1677706089.23898
8.18614695600296,8.815837232013921,1677706089.238995
7.632388353103357,8.043906329214806,1677706089.247011
7.074933429952787,7.251501526616022,1677706089.247027
6.518425777834311,6.44496352064494,1677706089.255031
5.967310987335566,5.630684616524511,1677706089.255065
5.425787812712739,4.815032139821608,1677706089.261561
4.897763997318011,4.004272392236086,1677706089.261571
4.3868173891949755,3.204496193054124,1677706089.268657
3.8961628894424547,2.4215470260807237,1677706089.268665
3.4286256801981008,1.6609527750372015,1677706089.276716
2.9866210756251435,0.9278619788897057,1677706089.285323
2.572141229764567,0.2269854731240376,1677706089.28534
2.1867488213189725,-0.43745579542216445,1677706089.291546
1.8315777192241345,-1.0617760827375116,1677706089.291559
1.5073405161526885,-1.642862693984165,1677706089.299284
1.214342701815312,-2.178205874653737,1677706089.299296
0.9525031360018643,-2.665920375878962,1677706089.30802
0.721380374620976,-3.1047584454084083,1677706089.308029
0.520204302363476,-3.494114121502153,1677706089.314562
0.34791243474536504,-3.834018834426641,1677706089.314584
0.20319017176567666,-4.1251284473652765,1677706089.321646
0.08451421667751467,-4.368701993464229,1677706089.321661
-0.009801682324415742,-4.566572486474478,1677706089.329198
-0.08155955128694348,-4.721110297161763,1677706089.329213
-0.13262948097791177,-4.835179694551818,1677706089.336243
-0.16490231015777715,-4.9120892484886625,1677706089.344276
-0.18024361826848007,-4.955536876379072,1677706089.344289
-0.18044992323533018,-4.969550391013622,1677706089.351249
-0.1672079432322846,-4.958424466821144,1677706089.351258
-0.14205772890641946,-4.926654987867828,1677706089.358748
-0.10636040536333888,-4.878871771623415,1677706089.358767
-0.06127118210942195,-4.81977067749859,1677706089.366782
-0.007718195305526259,-4.754046108178989,1677706089.366798
0.053612358478496276,-4.686324894873998,1677706089.374905
0.12228445267955783,-4.621102525058439,1677706089.374921
0.19811360372972495,-4.562682623670249,1677706089.381514
0.28116129362738135,-4.5151205368491025,1677706089.381561
0.37172248145039477,-4.482171792213924,1677706089.389465
0.4703063770170345,-4.467246122661083,1677706089.389475
0.5776107829267006,-4.473367643204092,1677706089.396583
0.6944904410644899,-4.503141664134184,1677706089.404504
0.8219199439795689,-4.558728510574507,1677706089.404526
0.9609518880382644,-4.641824600264286,1677706089.411141
1.112671051683177,-4.75365091016424,1677706089.411158
1.2781454763980784,-4.894948840291885,1677706089.419134
1.4583754081473344,-5.065983362159487,1677706089.419146
1.654241121392673,-5.266553221358321,1677706089.427176
1.866450694791567,-5.496007851209745,1677706089.427188
2.095488836122988,-5.753270548888993,1677706089.434246
2.3415678629394012,-6.036867368793681,1677706089.434255
2.604581934303288,-6.344961101786504,1677706089.441869
2.8840655974689677,-6.6753896347114,1677706089.441894
3.1791576616081967,-7.025707923471184,1677706089.449799
3.488571339105892,-7.393232765933846,1677706089.449814
3.8105715043891335,-7.775089528724514,1677706089.45681
4.142959811875449,-8.168259965017143,1677706089.464002
4.483068289958857,-8.56963025895047,1677706089.464012
4.8277618888455525,-8.976038446169522,1677706089.471418
5.173450308659977,-9.384320388879301,1677706089.471427
5.516109272992844,-9.791353527069989,1677706089.479457
5.851311244617752,-10.194097684359583,1677706089.479472
6.174265407318404,-10.589632276091585,1677706089.48653
6.47986656364805,-10.975189347597107,1677706089.486544
6.7627524260879675,-11.348181960365803,1677706089.494096
7.017368611628372,-11.7062275415866,1677706089.494115
7.238040490397664,-12.047165916300488,1677706089.502102
7.41905089068076,-12.369071849333963,1677706089.502115
7.5547225284353665,-12.670262034265017,1677706089.509989
7.639503911994928,-12.949296576892504,1677706089.510001
7.668057374559847,-13.204975129015969,1677706089.516271
7.6353478105553645,-13.43632793280767,1677706089.516279
7.536730638867657,-13.64260213476768,1677706089.523756
7.368037487868845,-13.823243819401968,1677706089.531595
7.125658095095277,-13.977876294699648,1677706089.531611
6.806616939087752,-14.106275232728311,1677706089.539722
6.408643172396665,-14.208341327933022,1677706089.539737
5.930232502766707,-14.28407118195433,1677706089.546307
5.370699773212856,-14.33352715615268,1677706089.546319
4.730221119754287,-14.35680695097437,1677706089.554247
4.009864736174157,-14.35401367451498,1677706089.55426
3.2116094460494833,-14.325227151094966,1677706089.562249
2.3383504707468794,-14.270477194591201,1677706089.562259
1.3938919850219893,-14.189719531161444,1677706089.569457
0.38292626587434897,-14.082815002600729,1677706089.56948
-0.6890005382977322,-13.94951261586036,1677706089.576929
-1.8155357663257479,-13.789436927439102,1677706089.576964
-2.9895802544497365,-13.602080164814058,1677706089.583937
-4.203360302143392,-13.386799392375485,1677706089.59183
-5.448510686725321,-13.142818928164374,1677706089.591844
-6.716167621617058,-12.869238111892392,1677706089.59909
-7.99707037128456,-12.56504441613513,1677706089.599099
-9.281670074045804,-12.229131783160451,1677706089.606656
-10.560244185220572,-11.860323961523047,1677706089.606679
-11.823014840312508,-11.457402511241874,1677706089.615921
-13.060269353357127,-11.01913904594251,1677706089.615935
-14.262481011037218,-10.544331186571785,1677706089.622623
-15.42042829989955,-10.031841615844831,1677706089.62264
-16.52531071266215,-9.480639546993995,1677706089.629258
-17.56885932024025,-8.889843856021567,1677706089.629268
-18.543440368199946,-8.2587670746973,1677706089.637161
-19.442150258738796,-7.5869594029687395,1677706089.637173
-20.258900410288422,-6.874251875032891,1677706089.644167
-20.988490644195032,-6.120797803588362,1677706089.652099
-21.62666992892639,-5.327111632048858,1677706089.652126
-22.170183513706462,-4.494104344811184,1677706089.658901
-22.616805701844346,-3.6231146208523595,1677706089.658919
