FP1 (channel 1),FP2 (channel 2),time
1.9086574518307318,4.966465469299975,1677706379.426075
1.7382822582348627,4.673960347095169,1677706379.426086
1.5619413322922153,4.361388821541919,1677706379.433024
1.3781723141429931,4.030096123307067,1677706379.433045
1.1854833197250558,3.681406198844592,1677706379.441139
0.9823727783429436,3.31661348345248,1677706379.447686
0.7673501157568622,2.9369759539117943,1677706379.447703
0.5389570245465716,2.5437094268407257,1677706379.455742
0.29578904982828025,2.137983053695967,1677706379.455761
0.036517209223072625,1.720915951100271,1677706379.462715
-0.24009063858105922,1.2935748958954065,1677706379.462724
-0.5351489622311714,0.8569730079587117,1677706379.470277
-0.8496345439322727,0.41206934024695735,1677706379.470292
-1.1843675551902384,-0.040230705459523994,1677706379.478238
-1.539993980382984,-0.4990742173119606,1677706379.478262
-1.9169696291435474,-0.9636589435204506,1677706379.486342
-2.3155459576463033,-1.433230865763644,1677706379.486359
-2.7357578948511545,-1.907081241587682,1677706379.492986
-3.1774138430519496,-2.3845431744742855,1677706379.492999
-3.64008799320353,-2.8649877628333043,1677706379.500028
-4.123115065001596,-3.3478198717761822,1677706379.500042
-4.625587550110322,-3.8324735645620573,1677706379.507882
-5.146355504826444,-4.318407224459556,1677706379.515924
-5.6840289063791065,-4.805098392779066,1677706379.515945
-6.2369825555161995,-5.292038345298902,1677706379.522667
-6.803363477515003,-5.778726427473996,1677706379.522681
-7.381100744733158,-6.26466416885249,1677706379.530558
-7.967917616694062,-6.749349199138149,1677706379.530578
-8.561345868832873,-7.232268992353785,1677706379.538592
-9.158742158710142,-7.71289447153436,1677706379.538604
-9.757306258960332,-8.190673514181256,1677706379.545669
-10.354100969646604,-8.665024408138478,1677706379.545678
-10.94607350913823,-9.135329318331616,1677706379.553149
-11.53007817214357,-9.600927836599256,1677706379.553163
-12.102900036086023,-10.061110699243795,1677706379.561244
-12.661279492509193,-10.5151137694853,1677706379.561264
-13.201937378491914,-10.962112394232612,1677706379.568293
-13.721600483947226,-11.40121625598095,1677706379.575439
-14.217027213934806,-11.83146485068613,1677706379.57545
-14.685033190465031,-12.251823730638868,1677706379.582834
-15.122516585423869,-12.661181657176009,1677706379.582846
-15.526482984897306,-13.058348811062238,1677706379.590889
-15.894069595015178,-13.442056208149792,1677706379.5909
-16.222568610166217,-13.810956464132646,1677706379.598024
-16.509449575773303,-14.163626044590417,1677706379.598043
-16.75238058949713,-14.49856912488704,1677706379.605476
-16.949248196524866,-14.814223168767455,1677706379.605491
-17.098175846300343,-15.108966314701382,1677706379.61356
-17.19754078950604,-15.381126635281516,1677706379.613575
-17.245989305200325,-15.628993307526297,1677706379.621543
-17.24245015867537,-15.850829701101734,1677706379.621557
-17.18614620080644,-16.0448883577014,1677706379.627796
-17.076604029428367,-16.209427798641425,1677706379.635089
-16.913661642657452,-16.34273105975673,1677706379.635098
-16.69747402316842,-16.443125813618664,1677706379.643246
-16.428516601359494,-16.50900589968674,1677706379.643263
-16.107586554239337,-16.538854044059068,1677706379.651184
-15.735801905909996,-16.531265512828966,1677706379.651203
-15.314598404869633,-16.48497240753427,1677706379.657773
-14.845724163188367,-16.39886827864241,1677706379.657783
-14.331232053081866,-16.27203270426845,1677706379.665901
-13.773469867666398,-16.103755457153703,1677706379.665916
-13.175068264848479,-15.893559864062171,1677706379.673883
-12.538926526474384,-15.64122494882714,1677706379.673892
-11.86819617909561,-15.346805943857271,1677706379.680879
-11.166262538011498,-15.010652755440809,1677706379.680896
-10.436724252600312,-14.633425975999835,1677706379.687328
-9.683370948269223,-14.216110051745943,1677706379.695469
-8.91015907851795,-13.760023237038679,1677706379.695486
-8.1211861194489,-13.266823997068759,1677706379.703474
-7.320663258351067,-12.738513558053166,1677706379.703521
-6.512886747475148,-12.177434348565447,1677706379.710487
-5.702208113504363,-11.586264126415415,1677706379.7105
-4.893003432176494,-10.968005641983934,1677706379.717944
-4.089641895668549,-10.325971750328605,1677706379.717956
-3.296453917337303,-9.663765949806802,1677706379.726017
-2.517699033826736,-8.985258393413748,1677706379.726034
-1.7575338780142646,-8.294557489420349,1677706379.734083
-1.0199805073850159,-7.595977279067171,1677706379.734101
-0.30889538082564394,-6.89400084982945,1677706379.7407
0.3720607178313933,-6.1932401118911375,1677706379.740714
1.0194515092210694,-5.498392331727922,1677706379.747687
1.6300925022168662,-4.814193878894253,1677706379.747701
2.201076439033343,-4.145371699073704,1677706379.755717
2.729796618261104,-3.4965930770860645,1677706379.763814
3.213967826228563,-2.8724142968343003,1677706379.763837
3.6516446250909365,-2.2772288402118552,1677706379.770243
4.041236768240972,-1.7152157929919263,1677706379.770259
4.381521539919036,-1.1902891420427377,1677706379.778358
4.671652846095773,-0.7060486543695665,1677706379.778376
4.911166917552711,-0.26573302415581534,1677706379.786288
5.099984523258759,0.12782404098112923,1677706379.786298
5.238409632218064,0.47223414884868975,1677706379.793303
5.327124504454087,0.7655903568912453,1677706379.793312
5.3671812361295475,1.0064985478588633,1677706379.800946
5.359989829347673,1.1941035382668759,1677706379.800957
5.307302903242081,1.328109474817204,1677706379.808864
5.211197208795173,1.4087941454728916,1677706379.808883
5.074052154643133,1.4370169100139574,1677706379.817402
4.8985255941188655,1.4142200384591914,1677706379.823513
4.687527164130675,1.3424233334110278,1677706379.823523
4.444189503358253,1.2242120027806462,1677706379.830578
4.1718377098755335,1.0627178410302007,1677706379.830625
3.873957425930739,0.8615938685482345,1677706379.838664
3.5541619595359926,0.6249826685679012,1677706379.838673
3.2161588681292597,0.3574787476841881,1677706379.846687
2.8637164383535194,0.06408532811615211,1677706379.846704
2.500630497548453,-0.24983394393768427,1677706379.853171
2.130691986593195,-0.5786078204145615,1677706379.853186
1.7576557101404182,-0.9163141896614028,1677706379.861762
1.3852106590590925,-1.2568400648412987,1677706379.861781
1.0169522712311174,-1.593944114675956,1677706379.869227
0.6563569610635064,-1.9213209975014862,1677706379.869237
0.3067592056836124,-2.2326667393419295,1677706379.875284
-0.028668572559946273,-2.521744387594652,1677706379.882889
-0.3469331411513595,-2.782449173982352,1677706379.882902
-0.6452344815463009,-3.0088724334660624,1677706379.890922
-0.9209766347004312,-3.1953635494461428,1677706379.89094
-1.171775362989295,-3.3365892292333124,1677706379.898901
-1.3954626868671198,-3.427589456708016,1677706379.898945
-1.5900884172763177,-3.463829520408933,1677706379.905499
-1.7539188654382483,-3.4412475739722748,1677706379.905513
-1.8854329688618003,-3.3562972507443853,1677706379.913566
-1.9833161248596147,-3.2059849242876552,1677706379.91358
-2.0464520692806505,-2.9879012801118376,1677706379.921566
-2.0739131773598465,-2.7002469399758353,1677706379.921575
-2.064949594477734,-2.3418519572011918,1677706379.928764
-2.018977626289603,-1.912189078322652,1677706379.928785
-1.9355678293737648,-1.4113807418262863,1677706379.935114
-1.814433244707304,-0.8401998575168945,1677706379.943262
-1.6554182065679708,-0.2000644791324967,1677706379.943281
-1.4584881387771618,0.5069734527840869,1677706379.952588
-1.2237207186785668,1.2782450618788317,1677706379.952601
-0.9512987472753432,2.1104868923244804,1677706379.959018
-0.6415050121585809,2.999868336114876,1677706379.959027
-0.2947193691260859,3.942023758233512,1677706379.965776
0.08858180018208363,4.932088915334944,1677706379.965785
0.507823672398627,5.964741239801761,1677706379.973791
0.962328606168324,7.034243544706752,1677706379.973806
1.451309386832446,8.134490696118352,1677706379.981831
1.9738602583616012,9.25905879700431,1677706379.981848
2.5289459934551597,10.401256431261146,1677706379.988398
3.1153893350080475,11.55417752656552,1677706379.988416
3.731857220110095,12.710755410155818,1677706379.995418
4.376846269422196,13.863817651578076,1677706379.995429
5.0486680882604515,15.00614131007747,1677706380.003481
5.745434979208603,16.130508230846573,1677706380.011497
6.465046707905888,17.229760062885333,1677706380.011526
7.205178992336306,18.29685270090156,1677706380.018289
7.9632744002045905,19.3249098836015,1677706380.018319
8.736536337798121,20.30727571002106,1677706380.026175
9.521926796349817,21.237565863392568,1677706380.026221
10.316168487878292,22.109717357638257,1677706380.034168
11.115751951645517,22.918036644196896,1677706380.034182
11.916948144922895,23.657245935862946,1677706380.041405
12.715826948211529,24.32252761907221,1677706380.041417
13.508281916274253,24.90956663612473,1677706380.049498
14.290061493489484,25.414590723824865,1677706380.049509
15.056806786635839,25.834408394689877,1677706380.05599
15.804095852073813,26.16644454111283,1677706380.056008
16.527494309505077,26.40877353168482,1677706380.063074
17.22261194342011,26.560149652455,1677706380.071051
17.885164798579314,26.620034724560746,1677706380.071065
18.511042120194208,26.58862270388087,1677706380.079053
19.096377335819774,26.46686103880242,1677706380.079063
19.637622127382766,26.25646852966061,1677706380.085754
20.1316225013614,25.95994939888692,1677706380.085766
20.575695636018395,25.58060324551338,1677706380.093661
20.967706169849397,25.122530522705883,1677706380.093712
21.306140498022685,24.59063314384179,1677706380.101631
21.59017756638327,23.990609792822365,1677706380.101646
21.819754598194358,23.328945489420846,1677706380.108838
21.995626159548834,22.612894942170072,1677706380.108855
22.11941496734014,21.850459211269857,1677706380.116291
22.193652870502437,21.050355203904974,1677706380.116306
22.22181049216044,20.22197753580965,1677706380.12487
22.208314108150194,19.375352317383125,1677706380.131257
22.158548456357806,18.52108246148311,1677706380.131268
22.078844321208834,17.670284164317373,1677706380.138007
21.976449917596156,16.83451428147325,1677706380.138024
21.85948530714533,16.02568840861312,1677706380.145958
21.736879314979724,15.25598958090467,1677706380.145973
21.61828867447177,14.537767626633965,1677706380.15403
21.51399940768724,13.883429348020416,1677706380.154051
21.43481074663527,13.30531985491305,1677706380.161133
21.391902210808357,12.81559554322434,1677706380.161149
21.396684775155272,12.426089387603762,1677706380.169062
21.460637384500888,12.14816940445697,1677706380.169073
21.595130390110082,11.992591334022416,1677706380.176591
21.81123779594543,11.969346785460303,1677706380.176604
22.11954050039591,12.087508283060595,1677706380.183569
22.52992299800651,12.355072840703391,1677706380.190715
23.051366259216795,12.778805871336713,1677706380.190733
23.69173972867546,13.364087404047096,1677706380.198482
24.45759556895895,14.114762728792122,1677706380.198499
25.353968421481134,15.032999713572252,1677706380.206311
26.38418405551434,16.11915513639898,1677706380.206323
27.549680325612023,17.371652440753998,1677706380.214303
28.849843854071775,18.786873354548913,1677706380.214318
30.281865795916353,20.359065805541654,1677706380.220827
31.840619927558,22.0802705179318,1677706380.220866
33.51856612611745,23.94026858325586,1677706380.228887
35.305682074527546,25.926552162256307,1677706380.228902
37.189425739294755,28.024320292407396,1677706380.236922
39.154730825371445,30.216501548388766,1677706380.236936
41.18403701927975,32.483805031032034,1677706380.244021
43.25735639170066,34.804800846067046,1677706380.244035
45.352376849445264,37.15603088022875,1677706380.250494
47.44460301022222,39.512150292734695,1677706380.258545
49.50753432891419,41.846099719480776,1677706380.258557
51.51287973894032,44.12930774104534,1677706380.266493
53.43080749512662,46.33192270003784,1677706380.266506
55.23022832427599,48.42307247547074,1677706380.273724
56.879109415662285,50.371150339261526,1677706380.273743
58.344816225555014,52.144124540753076,1677706380.281216
59.59447853728695,53.709868797685765,1677706380.281237
60.595376720906586,55.036510424976086,1677706380.289242
61.31534368346287,56.092792414608084,1677706380.289272
61.72317760138548,56.84844539945776,1677706380.297839
61.7890601885896,57.274565099188735,1677706380.297852
61.484974985431336,57.34399056525688,1677706380.304187
60.78511996112501,57.031678321687764,1677706380.304198
59.66630861129231,56.315067344990204,1677706380.31083
58.10835370731993,55.1744297457363,1677706380.318852
56.094427918205305,53.59320201027288,1677706380.31887
53.61139568018946,51.558291736809714,1677706380.326883
50.65011093483287,49.06035495751039,1677706380.326898
47.20567569085592,46.09403937753829,1677706380.333437
43.27765478604033,42.658189182163994,1677706380.33345
38.87024272821113,38.75600746141115,1677706380.341502
33.99237907270589,34.395172774200454,1677706380.341517
28.65780944024886,29.587906914982497,1677706380.349436
22.885089984886726,24.350991548462325,1677706380.349449
16.69753387648387,18.7057320339399,1677706380.356118
10.123099155020604,12.677867460559769,1677706380.356139
3.1942181324929164,6.297426647882422,1677706380.364054
-4.05243065020768,-0.4014693787026866,1677706380.364069
-11.57620607270853,-7.380857163134044,1677706380.371076
-19.3328410345187,-14.599230807265826,1677706380.381195
-27.274828557587856,-22.01188938841309,1677706380.381207
-35.35185319534357,-29.571328301942295,1677706380.387328
-43.51126285468681,-37.22767034586691,1677706380.387337
-51.69857550575357,-44.929131737496554,1677706380.393657
-59.85801469869262,-52.62251768865371,1677706380.393674
-67.93306733704443,-60.253741676000566,1677706380.401647
-75.86705678191223,-67.76836213561411,1677706380.401673
-83.60372408680118,-75.11212999374158,1677706380.408967
-91.08780999485833,-82.23154022476174,1677706380.408986
-98.26563027154747,-89.07438050720624,1677706380.416252
-105.08563699792124,-95.59027003193579,1677706380.416292
-111.49895861206237,-101.73118160407527,1677706380.424415
-117.45991175649472,-107.45194037110173,1677706380.424426
-122.92647836307916,-112.71069280073722,1677706380.431379
-127.86074187798542,-117.4693399194392,1677706380.438511
-132.22927708998395,-121.69392929903807,1677706380.438536
-136.00348866623023,-125.3550008376259,1677706380.445904
-139.15989421029704,-128.42788201193332,1677706380.445921
-141.68034842570674,-130.892928971716,1677706380.455352
-143.55220578200436,-132.73571059067305,1677706380.455367
-144.76841992623233,-133.9471333709275,1677706380.462003
-145.32757894687552,-134.52350590636246,1677706380.462016
-145.23387646617527,-134.46654243108185,1677706380.46861
-144.497019396529,-133.78330579986354,1677706380.468619
-143.13207403424903,-132.48609105480446,1677706380.476597
-141.15925296661584,-130.59225151396686,1677706380.476613
-138.60364602413418,-128.12397006192066,1677706380.484609
-135.49489920842367,-125.10797901769955,1677706380.484737
-131.86684615768903,-121.57523259294408,1677706380.49175
-127.75709726800899,-117.5605365231869,1677706380.491775
-123.20659206299939,-113.10213995095745,1677706380.498238
-118.25912079152234,-108.24129505467491,1677706380.50627
-112.96082152938592,-103.02179024767288,1677706380.506282
-107.35965926435242,-97.48946301418502,1677706380.514255
-101.50489355376213,-91.691698602263,1677706380.514266
-95.44654136171752,-85.67692085743293,1677706380.52128
-89.23484161052826,-79.49408145689226,1677706380.521296
-82.91972782279967,-73.19215369502935,1677706380.528863
-76.55031499116934,-66.81963678108124,1677706380.528877
-70.17440649833951,-60.424076344027334,1677706380.536954
-63.83802652770699,-54.05160650452628,1677706380.536968
-57.58498296228792,-47.74651847585437,1677706380.545441
-51.45646527507194,-41.55086020308159,1677706380.545452
-45.49068137611778,-35.50407105032556,1677706380.55157
-39.72253680954132,-29.642655008397174,1677706380.551582
-34.18335909603536,-23.999895328227794,1677706380.558534
-28.90066940259079,-18.605612897913634,1677706380.566483
-23.898003099327468,-13.485970081688452,1677706380.566503
-19.194780142096135,-8.663321136062763,1677706380.57458
-14.806225606625434,-4.1561097198161265,1677706380.574598
-10.743340102751205,0.021186571886130046,1677706380.581143
-7.012919222346149,3.8580652861809557,1677706380.581162
-3.617620627957239,7.3479629824431365,1677706380.589657
-0.5560768761357001,10.48817558192258,1677706380.589671
2.1769484054401236,13.279737358926301,1677706380.597244
4.590363800877989,15.727261167750628,1677706380.597252
6.696516050730324,17.83874288722883,1677706380.603877
8.510922200547112,19.625333404764607,1677706380.603894
10.051971786751647,21.101081751834336,1677706380.611893
11.34060313430194,22.282653241614724,1677706380.611955
12.399958030895485,23.18902664574642,1677706380.618847
13.25501918208073,23.841174581028273,1677706380.626785
13.932234941100322,24.261731358394705,1677706380.626796
14.459135847599073,24.474652576755346,1677706380.633386
14.863947501869283,24.504870724577078,1677706380.633398
15.175204247810111,24.377950984333392,1677706380.641576
15.42136804027998,24.119751321425845,1677706380.641586
15.630456733313059,23.75609078256454,1677706380.650086
15.829685847262931,23.312429731879966,1677706380.650108
16.045127658021254,22.813565519518296,1677706380.656526
16.301391202880467,22.283346810687107,1677706380.65654
16.621326518334687,21.74440950681679,1677706380.664167
17.025756118209717,21.217936868602585,1677706380.664183
17.53323638912984,20.72344610724043,1677706380.672099
18.1598512276788,20.27860334930618,1677706380.67211
18.91903987295945,19.899068506645627,1677706380.679132
19.82146050290523,19.598371199553906,1677706380.686213
20.874890765983018,19.38781849361985,1677706380.686223
22.084166015209227,19.27643482203269,1677706380.693721
23.451155602053454,19.270934079945977,1677706380.693737
24.97477717720865,19.375723499595402,1677706380.701803
26.65104853674553,19.592938548048785,1677706380.70182
28.47317614921664,19.92250773731922,1677706380.709827
30.431679105188692,20.362245902475976,1677706380.709842
32.514546848790324,20.9079741904837,1677706380.716472
34.70742868445641,21.553664713668955,1677706380.716484
36.993852704366475,22.291607559553164,1677706380.724412
39.35547145628311,23.1125976156011,1677706380.724421
41.772331370679275,24.006138465199907,1677706380.732366
44.223162693178395,24.960660441565224,1677706380.732384
46.6856864262683,25.963749790596047,1677706380.739494
49.13693457568493,27.00238579295875,1677706380.739514
51.553579824312834,28.06318263052586,1677706380.746053
53.91227062222365,29.132632753042877,1677706380.753935
56.189967587641405,30.19734850753287,1677706380.753946
58.36427706197896,31.244298835135748,1677706380.76254
60.4137776541258,32.26103791716746,1677706380.762553
62.318335646032615,33.23592276322089,1677706380.76902
64.05940521410962,34.15831687787539,1677706380.769029
65.62030954940131,35.01877731751947,1677706380.776688
66.98649913384828,35.80922265314752,1677706380.776706
68.14578364965405,36.52307958674449,1677706380.784651
69.08853426280291,37.15540622577371,1677706380.784666
69.80785332856154,37.70299029986653,1677706380.791689
70.2997089142461,38.164420903413976,1677706380.791703
70.56303191999672,38.54013266453237,1677706380.799343
70.59977399856866,38.832421571798356,1677706380.799354
70.41492492646505,39.04543203205571,1677706380.806263
70.01648855679943,39.18511508217866,1677706380.814273
69.41541698426532,39.2591580315094,1677706380.814289
68.62550306918854,39.27688616624273,1677706380.821419
67.66323199508311,39.2491374987006,1677706380.821435
66.54759306625611,39.188111889553646,1677706380.828881
65.29985348230815,39.107196205901474,1677706380.828897
63.94329634808581,39.02076749900176,1677706380.836923
62.50292568380793,38.943976488645426,1677706380.836933
61.00514168366535,38.892513923064044,1677706380.845013
59.477389925149694,38.88236264026745,1677706380.845027
57.94778864878065,38.929538385408975,1677706380.851523
56.44473860208199,39.04982263589172,1677706380.851531
54.99652026625512,39.25849084840146,1677706380.859677
53.63088355312613,39.57003966707303,1677706380.859695
52.37463526828298,39.99791671706504,1677706380.866672
51.2532297792418,40.55425665077955,1677706380.874551
50.29036840114456,41.24962711306773,1677706380.87459
49.507613013932804,42.09278824570313,1677706380.881245
48.92401935217112,43.090469259368966,1677706380.881255
48.55579526074757,44.24716546311324,1677706380.889182
48.415988986682635,45.56495895696605,1677706380.889193
48.514212280480564,47.043365964075115,1677706380.897312
48.85640271224181,48.679213505812555,1677706380.897326
49.44462917164238,50.466547808988274,1677706380.90437
50.276944021506566,52.396576481368946,1677706380.90439
51.34728481775342,54.45764610358122,1677706380.911759
52.645427900692404,56.63525646623287,1677706380.911777
54.1569955116121,58.912112235372796,1677706380.91992
55.86351740280976,61.26821236244391,1677706380.919934
57.74254719782283,63.68097707238405,1677706380.926924
59.76783303140714,66.12541177166248,1677706380.933882
61.90954126596264,68.5743067233362,1677706380.93389
64.13453135313145,70.99847084548388,1677706380.941583
66.4066791968113,73.36699750962511,1677706380.941631
68.68724568742991,75.64755975403634,1677706380.949533
70.9352864274015,77.80673189027694,1677706380.949548
73.10809806424581,79.81033407663513,1677706380.957695
75.1616961003654,81.62379606621407,1677706380.957709
77.0513185657141,83.21253601623323,1677706380.964187
78.73194952945651,84.54234997453177,1677706380.964197
80.15885609612126,85.57980744431241,1677706380.973469
81.2881322864635,86.29264827319874,1677706380.97348
82.07724304780366,86.6501760211973,1677706380.980116
82.48556157618715,86.62364293673042,1677706380.980126
82.47489316508663,86.18662171210514,1677706380.987153
82.00997892284995,85.3153593001134,1677706380.987168
81.05897292249063,83.98910825132259,1677706380.993721
79.5938866600348,82.19043127529442,1677706381.001705
77.590995097312,79.90547503562149,1677706381.001719
75.0311990462119,77.12420955435302,1677706381.009785
71.90033920708095,73.84063002109443,1677706381.009798
68.18945779590287,70.05291826982216,1677706381.016253
63.895004373874265,65.76356169536308,1677706381.016262
59.01898321865229,60.97942792386449,1677706381.024369
53.5690403378102,55.71179411907375,1677706381.024385
47.558489010163356,49.97633038998493,1677706381.03236
41.006273537482265,43.793037356158,1677706381.032378
33.936871685346304,37.18613851534752,1677706381.039468
26.38013707518575,30.18392863455119,1677706381.039483
18.37108354782769,22.818579940932718,1677706381.046881
9.949614240484886,15.125908414368624,1677706381.046891
1.1601987931682218,7.145102970226301,1677706381.053953
-7.94849728308772,-1.0815792382851885,1677706381.061976
-17.324026493996474,-9.509147781066332,1677706381.061985
-26.910611448139196,-18.09024022924553,1677706381.068972
-36.64962968900479,-26.77550553879622,1677706381.069017
-46.4801255112664,-35.51400512940762,1677706381.078
-56.33934277912132,-44.253627118933515,1677706381.078014
-66.16327263440793,-52.94150911431534,1677706381.084506
-75.88720994242637,-61.524464969960476,1677706381.084521
-85.44631237224307,-69.94941100233741,1677706381.092631
-94.77615614248663,-78.16378729193143,1677706381.092642
-103.81328267848474,-86.11596990639305,1677706381.099266
-112.49573071592188,-93.75567013631479,1677706381.099275
-120.76354874266258,-101.03431714123332,1677706381.107318
-128.55928308559064,-107.9054207509989,1677706381.107338
-135.82843741400788,-114.32491154875635,1677706381.114287
-142.5198999354218,-120.25145576814474,1677706381.122259
-148.5863350931073,-125.64674296036597,1677706381.122275
-153.98453712712873,-130.4757448178183,1677706381.128941
-158.67574342104666,-134.70694397146116,1677706381.128951
-162.62590611504382,-138.31253200067215,1677706381.136963
-165.80592101285706,-141.26857629923327,1677706381.136975
-168.1918133355119,-143.55515582201446,1677706381.144818
-169.76488037104582,-145.15646608744828,1677706381.144827
-170.51179152876512,-146.06089412544173,1677706381.151966
-170.42464672279442,-146.26106433437616,1677706381.151986
-169.50099437763,-145.7538564408175,1677706381.159565
-167.7438106642595,-144.54039693914302,1677706381.159582
-165.1614418366427,-142.62602552431042,1677706381.167513
-161.7675117437846,-140.02023811945085,1677706381.167527
-157.58079674242663,-136.73660814202407,1677706381.174511
-152.62507033097702,-132.79268765020504,1677706381.183208
-146.9289198693706,-128.20988996831028,1677706381.183218
-140.52553774588665,-123.01335531070097,1677706381.190681
-133.45248930538764,-117.23180081285135,1677706381.190699
-125.75145976966446,-110.89735624199261,1677706381.197148
-117.46798226601956,-104.04538650435333,1677706381.197169
